reef_name,year,storm_track_id,storm_id,storm_name,storm_track_key_type,max_wind_ms,min_dist_km,buff_limit_km,rmax_default_km,decay_exponent,physical_threshold_ms
Hyde_Reef,2017,AU201617_24U,AU201617_24U,DEBBIE,DISTURBANCE_ID,35.75358,42.48309332438959,100,45.0,0.8,17.5
Hyde_Reef,2020,AU201920_12U,AU201920_12U,HAROLD,DISTURBANCE_ID,38.377224,26.91102752221847,100,45.0,0.8,17.5
Jenkins_Reef,1984,AU198384_22U,AU198384_22U,LANCE,DISTURBANCE_ID,18.519840000000002,29.02431059829546,100,45.0,0.8,17.5
Jenkins_Reef,1992,AU199192_08U,AU199192_08U,FRAN,DISTURBANCE_ID,22.481028000000002,22.63439619035399,100,45.0,0.8,17.5
Jenkins_Reef,1994,AU199394_02U,AU199394_02U,REWA,DISTURBANCE_ID,29.117304,30.076773280613708,100,45.0,0.8,17.5
Jenkins_Reef,2009,AU200809_17U,AU200809_17U,HAMISH,DISTURBANCE_ID,42.338412,13.619843414148239,100,45.0,0.8,17.5
John_Brewer_Reef,1988,AU198788_04U,AU198788_04U,CHARLIE,DISTURBANCE_ID,18.779630938754828,77.85610057023442,100,45.0,0.8,17.5
John_Brewer_Reef,2000,AU199900_09U,AU199900_09U,TESSI,DISTURBANCE_ID,26.442216,41.82901520161611,100,45.0,0.8,17.5
John_Brewer_Reef,2020,AU201920_12U,AU201920_12U,HAROLD,DISTURBANCE_ID,37.27278029703682,46.672893219560194,100,45.0,0.8,17.5
John_Brewer_Reef,2024,AU202324_05U,AU202324_05U,KIRRILY,DISTURBANCE_ID,23.818572,31.136045679810675,100,45.0,0.8,17.5
Kelso_Reef,2000,AU199900_09U,AU199900_09U,TESSI,DISTURBANCE_ID,22.481028000000002,39.62212723192233,100,45.0,0.8,17.5
Kelso_Reef,2006,AU200506_15U,AU200506_15U,LARRY,DISTURBANCE_ID,19.06081035281096,98.78368684748924,100,45.0,0.8,17.5
Kelso_Reef,2011,AU201011_14U,AU201011_14U,YASI,DISTURBANCE_ID,24.869004796647218,84.06802018681472,100,45.0,0.8,17.5
Kelso_Reef,2020,AU201920_12U,AU201920_12U,HAROLD,DISTURBANCE_ID,27.573317814333805,68.02885741944115,100,45.0,0.8,17.5
Kelso_Reef,2024,AU202324_05U,AU202324_05U,KIRRILY,DISTURBANCE_ID,20.598173142982528,53.95991836998196,100,45.0,0.8,17.5
Knife_Reef,1988,AU198788_04U,AU198788_04U,CHARLIE,DISTURBANCE_ID,22.481028000000002,38.814622048761876,100,45.0,0.8,17.5
Knife_Reef,1989,AU198889_09U,AU198889_09U,AIVU,DISTURBANCE_ID,32.78825652142947,59.505337433198974,100,45.0,0.8,17.5
Knife_Reef,2000,AU199900_09U,AU199900_09U,TESSI,DISTURBANCE_ID,22.481028000000002,31.846278943148867,100,45.0,0.8,17.5
Knife_Reef,2020,AU201920_12U,AU201920_12U,HAROLD,DISTURBANCE_ID,34.350012976784974,51.688726026862604,100,45.0,0.8,17.5
Knife_Reef,2024,AU202324_05U,AU202324_05U,KIRRILY,DISTURBANCE_ID,23.818572,11.841065998472967,100,45.0,0.8,17.5
Knife_Reef,2026,AU202526_12U,AU202526_12U,KOJI,DISTURBANCE_ID,19.857384,29.035275855324787,100,45.0,0.8,17.5
Low_Isles,1999,AU199899_09U,AU199899_09U,RONA,DISTURBANCE_ID,19.857384,20.81421780098811,100,45.0,0.8,17.5
Low_Isles,2014,AU201314_15U,AU201314_15U,ITA,DISTURBANCE_ID,22.26294236357387,81.35490251292485,100,45.0,0.8,17.5
Lynchs_Reef,1988,AU198788_04U,AU198788_04U,CHARLIE,DISTURBANCE_ID,24.187500534134855,56.74305638691803,100,45.0,0.8,17.5
Lynchs_Reef,1989,AU198889_09U,AU198889_09U,AIVU,DISTURBANCE_ID,41.000868000000004,37.07651024804628,100,45.0,0.8,17.5
Lynchs_Reef,2000,AU199900_09U,AU199900_09U,TESSI,DISTURBANCE_ID,22.481028000000002,44.885967449719786,100,45.0,0.8,17.5
Lynchs_Reef,2020,AU201920_12U,AU201920_12U,HAROLD,DISTURBANCE_ID,38.377224,34.266534276158445,100,45.0,0.8,17.5
Lynchs_Reef,2024,AU202324_05U,AU202324_05U,KIRRILY,DISTURBANCE_ID,23.818572,10.815222473444015,100,45.0,0.8,17.5
Lynchs_Reef,2026,AU202526_12U,AU202526_12U,KOJI,DISTURBANCE_ID,19.857384,10.696204558862693,100,45.0,0.8,17.5
Macgillivray_Reef,1990,AU198990_10U,AU198990_10U,IVOR,DISTURBANCE_ID,23.43235980053449,69.24279784835619,100,45.0,0.8,17.5
Macgillivray_Reef,2014,AU201314_15U,AU201314_15U,ITA,DISTURBANCE_ID,41.000868000000004,13.711404261097966,100,45.0,0.8,17.5
Macgillivray_Reef,2015,AU201415_17U,AU201415_17U,NATHAN,DISTURBANCE_ID,29.117304,5.343533974863499,100,45.0,0.8,17.5
Mackay_Reef,1999,AU199899_09U,AU199899_09U,RONA,DISTURBANCE_ID,19.857384,17.813028645772246,100,45.0,0.8,17.5
Mackay_Reef,2014,AU201314_15U,AU201314_15U,ITA,DISTURBANCE_ID,24.80804457444268,71.05935555578145,100,45.0,0.8,17.5
Mackay_Reef,2024,AU202324_02U,AU202324_02U,JASPER,DISTURBANCE_ID,18.519840000000002,21.64739387197063,100,45.0,0.8,17.5
Mantis_Reef,1984,AU198384_18U,AU198384_18U,JIM,DISTURBANCE_ID,22.481028000000002,44.44804614259378,100,45.0,0.8,17.5
Mantis_Reef,2005,AU200405_07U,AU200405_07U,INGRID,DISTURBANCE_ID,19.41261425501073,96.55102761178698,100,45.0,0.8,17.5
Mantis_Reef,2013,AU201213_18U,AU201213_18U,ZANE,DISTURBANCE_ID,18.519840000000002,5.683542048398797,100,45.0,0.8,17.5
Mantis_Reef,2019,AU201819_20U,AU201819_20U,TREVOR,DISTURBANCE_ID,22.200500834926537,74.07832890828657,100,45.0,0.8,17.5
Masthead_Island,1980,AU197980_12U,AU197980_12U,SIMON,DISTURBANCE_ID,25.60488306548496,61.978512075337896,100,45.0,0.8,17.5
Masthead_Island,1992,AU199192_08U,AU199192_08U,FRAN,DISTURBANCE_ID,18.33139482060909,45.578986352977445,100,45.0,0.8,17.5
Masthead_Island,2015,AU201415_14U,AU201415_14U,MARCIA,DISTURBANCE_ID,21.616374742620703,88.22018626408862,100,45.0,0.8,17.5
McCulloch_Reef,1986,AU198586_06U,AU198586_06U,WINIFRED,DISTURBANCE_ID,31.740948000000003,23.87741822516503,100,45.0,0.8,17.5
McCulloch_Reef,1990,AU198990_02U,AU198990_02U,FELICITY,DISTURBANCE_ID,22.481028000000002,10.876554494156148,100,45.0,0.8,17.5
McCulloch_Reef,2006,AU200506_15U,AU200506_15U,LARRY,DISTURBANCE_ID,37.039680000000004,44.17661440824995,100,45.0,0.8,17.5
McCulloch_Reef,2010,AU200910_07U,AU200910_07U,OLGA,DISTURBANCE_ID,18.519840000000002,41.02028189485745,100,45.0,0.8,17.5
McCulloch_Reef,2011,AU201011_14U,AU201011_14U,YASI,DISTURBANCE_ID,41.000868000000004,44.17661440824995,100,45.0,0.8,17.5
Michaelmas_Cay,1999,AU199899_09U,AU199899_09U,RONA,DISTURBANCE_ID,19.857384,33.477478264888205,100,45.0,0.8,17.5
Michaelmas_Cay,2006,AU200506_15U,AU200506_15U,LARRY,DISTURBANCE_ID,20.0110980221287,97.15337612190164,100,45.0,0.8,17.5
Michaelmas_Cay,2010,AU200910_07U,AU200910_07U,OLGA,DISTURBANCE_ID,18.519840000000002,37.336715816384256,100,45.0,0.8,17.5
Moore_Reef,1986,AU198586_06U,AU198586_06U,WINIFRED,DISTURBANCE_ID,23.910849301048316,54.27869188384846,100,45.0,0.8,17.5
Moore_Reef,1990,AU198990_02U,AU198990_02U,FELICITY,DISTURBANCE_ID,22.481028000000002,39.799783851886296,100,45.0,0.8,17.5
Moore_Reef,1991,AU199091_02U,AU199091_02U,JOY,DISTURBANCE_ID,21.26643391905947,51.84881389334724,100,45.0,0.8,17.5
Moore_Reef,2006,AU200506_15U,AU200506_15U,LARRY,DISTURBANCE_ID,26.325114618902408,65.97799185977068,100,45.0,0.8,17.5
Moore_Reef,2010,AU200910_07U,AU200910_07U,OLGA,DISTURBANCE_ID,18.519840000000002,8.445946318283285,100,45.0,0.8,17.5
Moore_Reef,2011,AU201011_14U,AU201011_14U,YASI,DISTURBANCE_ID,23.242731572016485,91.48394185584627,100,45.0,0.8,17.5
Myrmidon_Reef,1989,AU198889_09U,AU198889_09U,AIVU,DISTURBANCE_ID,22.647770417099608,94.49786794761734,100,45.0,0.8,17.5
Myrmidon_Reef,2000,AU199900_09U,AU199900_09U,TESSI,DISTURBANCE_ID,20.948618644133813,49.151693228577784,100,45.0,0.8,17.5
Myrmidon_Reef,2006,AU200506_15U,AU200506_15U,LARRY,DISTURBANCE_ID,22.87766139079113,78.63165140984586,100,45.0,0.8,17.5
Myrmidon_Reef,2011,AU201011_14U,AU201011_14U,YASI,DISTURBANCE_ID,24.724397130988542,84.68308852396478,100,45.0,0.8,17.5
Myrmidon_Reef,2020,AU201920_12U,AU201920_12U,HAROLD,DISTURBANCE_ID,22.69490006038999,86.77489898752154,100,45.0,0.8,17.5
Myrmidon_Reef,2024,AU202324_05U,AU202324_05U,KIRRILY,DISTURBANCE_ID,21.17579274229148,52.12638020612271,100,45.0,0.8,17.5
Myrmidon_Reef,2026,AU202526_12U,AU202526_12U,KOJI,DISTURBANCE_ID,17.710060064304546,51.92063722129756,100,45.0,0.8,17.5
North_Barnard_Islands,1990,AU198990_10U,AU198990_10U,IVOR,DISTURBANCE_ID,20.971544108760288,79.543854429654,100,45.0,0.8,17.5
North_Barnard_Islands,2014,AU201314_15U,AU201314_15U,ITA,DISTURBANCE_ID,41.000868000000004,18.59375832699185,100,45.0,0.8,17.5
North_Barnard_Islands,2015,AU201415_17U,AU201415_17U,NATHAN,DISTURBANCE_ID,29.117304,4.881766154492429,100,45.0,0.8,17.5
North_Direction_Island,1990,AU198990_10U,AU198990_10U,IVOR,DISTURBANCE_ID,20.984525101875963,79.4823520626105,100,45.0,0.8,17.5
North_Direction_Island,2014,AU201314_15U,AU201314_15U,ITA,DISTURBANCE_ID,41.000868000000004,18.60119534030483,100,45.0,0.8,17.5
North_Direction_Island,2015,AU201415_17U,AU201415_17U,NATHAN,DISTURBANCE_ID,29.117304,4.818446821264383,100,45.0,0.8,17.5
North_Island,1980,AU197980_12U,AU197980_12U,SIMON,DISTURBANCE_ID,33.078492,44.08227836107229,100,45.0,0.8,17.5
North_Island,1992,AU199192_08U,AU199192_08U,FRAN,DISTURBANCE_ID,18.519840000000002,9.704608236646347,100,45.0,0.8,17.5
One_Tree_Island,1980,AU197980_12U,AU197980_12U,SIMON,DISTURBANCE_ID,31.740948000000003,41.88387297243335,100,45.0,0.8,17.5
One_Tree_Island,1992,AU199192_08U,AU199192_08U,FRAN,DISTURBANCE_ID,18.519840000000002,33.982205094396946,100,45.0,0.8,17.5
One_Tree_Island,1994,AU199394_02U,AU199394_02U,REWA,DISTURBANCE_ID,22.131278785282017,63.407893929852435,100,45.0,0.8,17.5
Opal_Reef,1999,AU199899_09U,AU199899_09U,RONA,DISTURBANCE_ID,19.857384,2.8427751666541297,100,45.0,0.8,17.5
Opal_Reef,2024,AU202324_02U,AU202324_02U,JASPER,DISTURBANCE_ID,18.12340866160199,46.233758211544504,100,45.0,0.8,17.5
Pandora_Reef,2000,AU199900_09U,AU199900_09U,TESSI,DISTURBANCE_ID,26.442216,9.716892214752958,100,45.0,0.8,17.5
Pandora_Reef,2011,AU201011_14U,AU201011_14U,YASI,DISTURBANCE_ID,22.277876567233502,96.46318244580937,100,45.0,0.8,17.5
Pandora_Reef,2020,AU201920_12U,AU201920_12U,HAROLD,DISTURBANCE_ID,38.377224,26.429523900609574,100,45.0,0.8,17.5
Pandora_Reef,2024,AU202324_05U,AU202324_05U,KIRRILY,DISTURBANCE_ID,23.818572,43.486249320098175,100,45.0,0.8,17.5
Peart_Reef,1986,AU198586_06U,AU198586_06U,WINIFRED,DISTURBANCE_ID,31.740948000000003,5.282257910206759,100,45.0,0.8,17.5
Peart_Reef,1990,AU198990_02U,AU198990_02U,FELICITY,DISTURBANCE_ID,22.481028000000002,30.18210730724961,100,45.0,0.8,17.5
Peart_Reef,2006,AU200506_15U,AU200506_15U,LARRY,DISTURBANCE_ID,37.039680000000004,42.01563908588264,100,45.0,0.8,17.5
Peart_Reef,2011,AU201011_14U,AU201011_14U,YASI,DISTURBANCE_ID,41.000868000000004,42.01563908588264,100,45.0,0.8,17.5
Pompey_Reef_No_1,1980,AU197980_12U,AU197980_12U,SIMON,DISTURBANCE_ID,20.070506894627236,84.03238998373335,100,45.0,0.8,17.5
Pompey_Reef_No_1,1983,AU198283_03U,AU198283_03U,ELINOR,DISTURBANCE_ID,19.857384,23.90322526062082,100,45.0,0.8,17.5
Pompey_Reef_No_1,2009,AU200809_17U,AU200809_17U,HAMISH,DISTURBANCE_ID,34.39613138374484,58.34366686320657,100,45.0,0.8,17.5
Pompey_Reef_No_1,2015,AU201415_14U,AU201415_14U,MARCIA,DISTURBANCE_ID,41.000868000000004,4.632202475313919,100,45.0,0.8,17.5
Pompey_Reef_No_2,1980,AU197980_12U,AU197980_12U,SIMON,DISTURBANCE_ID,20.581011566705126,81.43502723554292,100,45.0,0.8,17.5
Pompey_Reef_No_2,1983,AU198283_03U,AU198283_03U,ELINOR,DISTURBANCE_ID,19.857384,24.63896048432768,100,45.0,0.8,17.5
Pompey_Reef_No_2,2009,AU200809_17U,AU200809_17U,HAMISH,DISTURBANCE_ID,32.67308311182613,62.214708821115224,100,45.0,0.8,17.5
Pompey_Reef_No_2,2015,AU201415_14U,AU201415_14U,MARCIA,DISTURBANCE_ID,41.000868000000004,2.948699828728469,100,45.0,0.8,17.5
Rebe_Reef,2003,AU200203_05U,AU200203_05U,ERICA,DISTURBANCE_ID,29.117304,27.33411493671042,100,45.0,0.8,17.5
Rebe_Reef,2009,AU200809_17U,AU200809_17U,HAMISH,DISTURBANCE_ID,42.338412,18.468297786377224,100,45.0,0.8,17.5
Rebe_Reef,2010,AU200910_09U,AU200910_09U,ULUI,DISTURBANCE_ID,29.117304,14.202724303380629,100,45.0,0.8,17.5
Rebe_Reef,2015,AU201415_14U,AU201415_14U,MARCIA,DISTURBANCE_ID,20.268067728102764,95.61611915630439,100,45.0,0.8,17.5
Rebe_Reef,2017,AU201617_24U,AU201617_24U,DEBBIE,DISTURBANCE_ID,35.75358,34.37220681912022,100,45.0,0.8,17.5
Rebe_Reef,2020,AU201920_12U,AU201920_12U,HAROLD,DISTURBANCE_ID,38.377224,21.975469428703168,100,45.0,0.8,17.5
Reef_11_162,1984,AU198384_18U,AU198384_18U,JIM,DISTURBANCE_ID,17.654773172771115,60.870244225580116,100,45.0,0.8,17.5
Reef_11_162,2013,AU201213_18U,AU201213_18U,ZANE,DISTURBANCE_ID,18.519840000000002,40.79248625374871,100,45.0,0.8,17.5
Reef_13_124,1981,AU198081_08U,AU198081_08U,EDDIE,DISTURBANCE_ID,17.58282153378022,48.017366947879054,100,45.0,0.8,17.5
Reef_13_124,1985,AU198485_15U,AU198485_15U,TANYA,DISTURBANCE_ID,19.857384,1.095390528001699,100,45.0,0.8,17.5
Reef_13_124,1990,AU198990_10U,AU198990_10U,IVOR,DISTURBANCE_ID,33.078492,28.846074451111043,100,45.0,0.8,17.5
Reef_13_124,2005,AU200405_07U,AU200405_07U,INGRID,DISTURBANCE_ID,29.976776538560475,58.6226414417625,100,45.0,0.8,17.5
Reef_13_124,2015,AU201415_17U,AU201415_17U,NATHAN,DISTURBANCE_ID,19.444059655968648,70.28933660401532,100,45.0,0.8,17.5
Reef_13_124,2022,AU202122_10U,AU202122_10U,TIFFANY,DISTURBANCE_ID,19.857384,39.05604901311735,100,45.0,0.8,17.5
Reef_19_131,1985,AU198485_10U,AU198485_10U,PIERRE,DISTURBANCE_ID,18.519840000000002,8.74144426057302,100,45.0,0.8,17.5
Reef_19_131,1996,AU199596_07U,AU199596_07U,CELESTE,DISTURBANCE_ID,18.519840000000002,39.58543358025466,100,45.0,0.8,17.5
Reef_19_131,2003,AU200203_05U,AU200203_05U,ERICA,DISTURBANCE_ID,23.774914614487606,57.97660193674185,100,45.0,0.8,17.5
Reef_19_131,2009,AU200809_17U,AU200809_17U,HAMISH,DISTURBANCE_ID,26.802764189629407,79.69044241870326,100,45.0,0.8,17.5
Reef_19_131,2010,AU200910_09U,AU200910_09U,ULUI,DISTURBANCE_ID,29.117304,34.55484889644881,100,45.0,0.8,17.5
Reef_19_131,2011,AU201011_11U,AU201011_11U,ANTHONY,DISTURBANCE_ID,18.519840000000002,32.15624868322736,100,45.0,0.8,17.5
Reef_19_131,2017,AU201617_24U,AU201617_24U,DEBBIE,DISTURBANCE_ID,35.75358,10.41782314561338,100,45.0,0.8,17.5
Reef_19_131,2020,AU201920_12U,AU201920_12U,HAROLD,DISTURBANCE_ID,38.377224,27.12213275300285,100,45.0,0.8,17.5
Reef_19_138,1985,AU198485_10U,AU198485_10U,PIERRE,DISTURBANCE_ID,18.519840000000002,9.291620158846559,100,45.0,0.8,17.5
Reef_19_138,1996,AU199596_07U,AU199596_07U,CELESTE,DISTURBANCE_ID,18.519840000000002,33.72329744789612,100,45.0,0.8,17.5
Reef_19_138,2003,AU200203_05U,AU200203_05U,ERICA,DISTURBANCE_ID,28.30726962939996,46.61535411314867,100,45.0,0.8,17.5
Reef_19_138,2009,AU200809_17U,AU200809_17U,HAMISH,DISTURBANCE_ID,26.29000264676222,81.63801424792645,100,45.0,0.8,17.5
Reef_19_138,2010,AU200910_09U,AU200910_09U,ULUI,DISTURBANCE_ID,29.117304,41.64927197773717,100,45.0,0.8,17.5
Reef_19_138,2011,AU201011_11U,AU201011_11U,ANTHONY,DISTURBANCE_ID,18.519840000000002,43.614153708148656,100,45.0,0.8,17.5
Reef_19_138,2017,AU201617_24U,AU201617_24U,DEBBIE,DISTURBANCE_ID,35.75358,21.886647722535766,100,45.0,0.8,17.5
Reef_19_138,2020,AU201920_12U,AU201920_12U,HAROLD,DISTURBANCE_ID,38.377224,17.00611749726792,100,45.0,0.8,17.5
Reef_20_104,1985,AU198485_10U,AU198485_10U,PIERRE,DISTURBANCE_ID,18.519840000000002,25.054757241873236,100,45.0,0.8,17.5
Reef_20_104,2003,AU200203_05U,AU200203_05U,ERICA,DISTURBANCE_ID,29.117304,18.49659368841248,100,45.0,0.8,17.5
Reef_20_104,2009,AU200809_17U,AU200809_17U,HAMISH,DISTURBANCE_ID,28.812487687609003,72.803921598127,100,45.0,0.8,17.5
Reef_20_104,2010,AU200910_09U,AU200910_09U,ULUI,DISTURBANCE_ID,29.117304,13.4972452251534,100,45.0,0.8,17.5
Reef_20_104,2017,AU201617_24U,AU201617_24U,DEBBIE,DISTURBANCE_ID,34.47760163605681,47.09129376496935,100,45.0,0.8,17.5
Reef_20_104,2020,AU201920_12U,AU201920_12U,HAROLD,DISTURBANCE_ID,38.377224,3.485520714634283,100,45.0,0.8,17.5
Reef_20_348,1980,AU197980_12U,AU197980_12U,SIMON,DISTURBANCE_ID,28.129357265325275,55.10549154199414,100,45.0,0.8,17.5
Reef_20_348,1983,AU198283_03U,AU198283_03U,ELINOR,DISTURBANCE_ID,19.857384,17.116262806128166,100,45.0,0.8,17.5
Reef_20_348,2009,AU200809_17U,AU200809_17U,HAMISH,DISTURBANCE_ID,42.338412,29.445711025615235,100,45.0,0.8,17.5
Reef_20_348,2015,AU201415_14U,AU201415_14U,MARCIA,DISTURBANCE_ID,41.000868000000004,16.952865649533884,100,45.0,0.8,17.5
Reef_20_353,1980,AU197980_12U,AU197980_12U,SIMON,DISTURBANCE_ID,29.26406905621812,52.44767620106639,100,45.0,0.8,17.5
Reef_20_353,1983,AU198283_03U,AU198283_03U,ELINOR,DISTURBANCE_ID,19.857384,14.836095972860642,100,45.0,0.8,17.5
Reef_20_353,2009,AU200809_17U,AU200809_17U,HAMISH,DISTURBANCE_ID,42.338412,37.439102933700646,100,45.0,0.8,17.5
Reef_20_353,2015,AU201415_14U,AU201415_14U,MARCIA,DISTURBANCE_ID,41.000868000000004,43.33257506323434,100,45.0,0.8,17.5
Reef_21_060,1980,AU197980_12U,AU197980_12U,SIMON,DISTURBANCE_ID,22.060562655837046,74.66617617563026,100,45.0,0.8,17.5
Reef_21_060,1983,AU198283_03U,AU198283_03U,ELINOR,DISTURBANCE_ID,19.857384,17.799880151333713,100,45.0,0.8,17.5
Reef_21_060,2009,AU200809_17U,AU200809_17U,HAMISH,DISTURBANCE_ID,34.661594519971025,57.78565600276352,100,45.0,0.8,17.5
Reef_21_060,2015,AU201415_14U,AU201415_14U,MARCIA,DISTURBANCE_ID,41.000868000000004,9.428476655519594,100,45.0,0.8,17.5
Reef_21_062,1980,AU197980_12U,AU197980_12U,SIMON,DISTURBANCE_ID,29.61148880036474,51.67962310711826,100,45.0,0.8,17.5
Reef_21_062,1983,AU198283_03U,AU198283_03U,ELINOR,DISTURBANCE_ID,19.857384,10.67176568917301,100,45.0,0.8,17.5
Reef_21_062,2009,AU200809_17U,AU200809_17U,HAMISH,DISTURBANCE_ID,42.338412,37.41932819790042,100,45.0,0.8,17.5
Reef_21_062,2015,AU201415_14U,AU201415_14U,MARCIA,DISTURBANCE_ID,41.000868000000004,37.94025259586931,100,45.0,0.8,17.5
