reef_name,year,storm_track_id,storm_id,storm_name,storm_track_key_type,max_wind_ms,min_dist_km,buff_limit_km,rmax_default_km,decay_exponent,physical_threshold_ms
Reef_21_064,1980,AU197980_12U,AU197980_12U,SIMON,DISTURBANCE_ID,27.456665830175943,56.79824207250754,100,45.0,0.8,17.5
Reef_21_064,1983,AU198283_03U,AU198283_03U,ELINOR,DISTURBANCE_ID,19.857384,1.9847872843362602,100,45.0,0.8,17.5
Reef_21_064,2009,AU200809_17U,AU200809_17U,HAMISH,DISTURBANCE_ID,41.71559019364843,45.84138487598493,100,45.0,0.8,17.5
Reef_21_064,2015,AU201415_14U,AU201415_14U,MARCIA,DISTURBANCE_ID,41.000868000000004,28.68064210188494,100,45.0,0.8,17.5
Reef_21_139,1980,AU197980_12U,AU197980_12U,SIMON,DISTURBANCE_ID,33.078492,27.971647542664144,100,45.0,0.8,17.5
Reef_21_139,1994,AU199394_02U,AU199394_02U,REWA,DISTURBANCE_ID,18.519840000000002,43.584839034383506,100,45.0,0.8,17.5
Reef_21_139,2009,AU200809_17U,AU200809_17U,HAMISH,DISTURBANCE_ID,42.338412,33.86039080998946,100,45.0,0.8,17.5
Reef_21_139,2015,AU201415_14U,AU201415_14U,MARCIA,DISTURBANCE_ID,25.65883004104634,80.84585621229023,100,45.0,0.8,17.5
Reef_21_187,1980,AU197980_12U,AU197980_12U,SIMON,DISTURBANCE_ID,33.078492,36.91340210495685,100,45.0,0.8,17.5
Reef_21_187,1994,AU199394_02U,AU199394_02U,REWA,DISTURBANCE_ID,22.88163362085849,50.65918695013824,100,45.0,0.8,17.5
Reef_21_187,2009,AU200809_17U,AU200809_17U,HAMISH,DISTURBANCE_ID,42.338412,27.164554536385882,100,45.0,0.8,17.5
Reef_21_187,2015,AU201415_14U,AU201415_14U,MARCIA,DISTURBANCE_ID,22.23808902226356,96.67896600414196,100,45.0,0.8,17.5
Reef_21_245,1980,AU197980_12U,AU197980_12U,SIMON,DISTURBANCE_ID,18.453347541939625,93.33632357807097,100,45.0,0.8,17.5
Reef_21_245,1992,AU199192_08U,AU199192_08U,FRAN,DISTURBANCE_ID,20.163152112743763,51.55664981074379,100,45.0,0.8,17.5
Reef_21_245,1994,AU199394_02U,AU199394_02U,REWA,DISTURBANCE_ID,25.167475902837165,53.994793911186285,100,45.0,0.8,17.5
Reef_21_245,2009,AU200809_17U,AU200809_17U,HAMISH,DISTURBANCE_ID,37.21694212812426,52.86945832085673,100,45.0,0.8,17.5
Reef_21_278,1980,AU197980_12U,AU197980_12U,SIMON,DISTURBANCE_ID,19.567033584034164,86.74379209486078,100,45.0,0.8,17.5
Reef_21_278,1994,AU199394_02U,AU199394_02U,REWA,DISTURBANCE_ID,28.302416009265766,46.625346991100486,100,45.0,0.8,17.5
Reef_21_278,2009,AU200809_17U,AU200809_17U,HAMISH,DISTURBANCE_ID,28.0926337538258,75.14328000926558,100,45.0,0.8,17.5
Reef_21_296,1984,AU198384_22U,AU198384_22U,LANCE,DISTURBANCE_ID,17.74078828881443,47.48352043593989,100,45.0,0.8,17.5
Reef_21_296,1992,AU199192_08U,AU199192_08U,FRAN,DISTURBANCE_ID,22.481028000000002,44.124619843049366,100,45.0,0.8,17.5
Reef_21_296,1994,AU199394_02U,AU199394_02U,REWA,DISTURBANCE_ID,29.117304,43.10882968406676,100,45.0,0.8,17.5
Reef_21_296,2009,AU200809_17U,AU200809_17U,HAMISH,DISTURBANCE_ID,34.11008801109941,58.9558859124533,100,45.0,0.8,17.5
Reef_21_302,1984,AU198384_22U,AU198384_22U,LANCE,DISTURBANCE_ID,18.519840000000002,37.63433938619832,100,45.0,0.8,17.5
Reef_21_302,1992,AU199192_08U,AU199192_08U,FRAN,DISTURBANCE_ID,22.481028000000002,33.811610972729056,100,45.0,0.8,17.5
Reef_21_302,1994,AU199394_02U,AU199394_02U,REWA,DISTURBANCE_ID,29.117304,38.849231484280885,100,45.0,0.8,17.5
Reef_21_302,2009,AU200809_17U,AU200809_17U,HAMISH,DISTURBANCE_ID,36.54551541218163,54.08640373506701,100,45.0,0.8,17.5
Reef_21_529,1980,AU197980_12U,AU197980_12U,SIMON,DISTURBANCE_ID,17.60219898613459,99.01157844665707,100,45.0,0.8,17.5
Reef_21_529,1992,AU199192_08U,AU199192_08U,FRAN,DISTURBANCE_ID,22.481028000000002,24.681338289785263,100,45.0,0.8,17.5
Reef_21_529,1994,AU199394_02U,AU199394_02U,REWA,DISTURBANCE_ID,25.156116,14.210241745840907,100,45.0,0.8,17.5
Reef_21_529,2009,AU200809_17U,AU200809_17U,HAMISH,DISTURBANCE_ID,42.338412,32.12984933665408,100,45.0,0.8,17.5
Reef_21_550,1992,AU199192_08U,AU199192_08U,FRAN,DISTURBANCE_ID,22.481028000000002,19.25969322769612,100,45.0,0.8,17.5
Reef_21_550,1994,AU199394_02U,AU199394_02U,REWA,DISTURBANCE_ID,25.156116,29.986141183636946,100,45.0,0.8,17.5
Reef_21_550,2009,AU200809_17U,AU200809_17U,HAMISH,DISTURBANCE_ID,42.338412,7.106547482192246,100,45.0,0.8,17.5
Reef_21_558,1984,AU198384_22U,AU198384_22U,LANCE,DISTURBANCE_ID,18.519840000000002,31.23093457717882,100,45.0,0.8,17.5
Reef_21_558,1992,AU199192_08U,AU199192_08U,FRAN,DISTURBANCE_ID,22.481028000000002,22.788575543000153,100,45.0,0.8,17.5
Reef_21_558,1994,AU199394_02U,AU199394_02U,REWA,DISTURBANCE_ID,29.117304,40.51925486052654,100,45.0,0.8,17.5
Reef_21_558,2009,AU200809_17U,AU200809_17U,HAMISH,DISTURBANCE_ID,42.338412,42.93858035027262,100,45.0,0.8,17.5
Reef_21_591,1980,AU197980_12U,AU197980_12U,SIMON,DISTURBANCE_ID,18.853220037010047,90.86836662188536,100,45.0,0.8,17.5
Reef_21_591,1983,AU198283_03U,AU198283_03U,ELINOR,DISTURBANCE_ID,19.857384,39.90837977274481,100,45.0,0.8,17.5
Reef_21_591,1985,AU198485_10U,AU198485_10U,PIERRE,DISTURBANCE_ID,18.519840000000002,38.865370908648245,100,45.0,0.8,17.5
Reef_21_591,2009,AU200809_17U,AU200809_17U,HAMISH,DISTURBANCE_ID,27.05059803661401,78.77884896074978,100,45.0,0.8,17.5
Reef_21_591,2015,AU201415_14U,AU201415_14U,MARCIA,DISTURBANCE_ID,41.000868000000004,13.20432988984536,100,45.0,0.8,17.5
Reef_22_084,1984,AU198384_22U,AU198384_22U,LANCE,DISTURBANCE_ID,18.519840000000002,44.01875059258294,100,45.0,0.8,17.5
Reef_22_084,1992,AU199192_08U,AU199192_08U,FRAN,DISTURBANCE_ID,22.481028000000002,23.260641513451457,100,45.0,0.8,17.5
Reef_22_084,1994,AU199394_02U,AU199394_02U,REWA,DISTURBANCE_ID,29.117304,43.545844900132806,100,45.0,0.8,17.5
Reef_22_084,2009,AU200809_17U,AU200809_17U,HAMISH,DISTURBANCE_ID,42.338412,0.17062785966610833,100,45.0,0.8,17.5
Rib_Reef,2000,AU199900_09U,AU199900_09U,TESSI,DISTURBANCE_ID,25.534092598201067,47.00935454573095,100,45.0,0.8,17.5
Rib_Reef,2011,AU201011_14U,AU201011_14U,YASI,DISTURBANCE_ID,24.990323444774635,83.55818174856414,100,45.0,0.8,17.5
Rib_Reef,2020,AU201920_12U,AU201920_12U,HAROLD,DISTURBANCE_ID,29.403828764923375,62.77686212573352,100,45.0,0.8,17.5
Rib_Reef,2024,AU202324_05U,AU202324_05U,KIRRILY,DISTURBANCE_ID,20.33621338401001,54.83016486582829,100,45.0,0.8,17.5
Roxburgh_Reef,2000,AU199900_09U,AU199900_09U,TESSI,DISTURBANCE_ID,22.481028000000002,37.00265746315839,100,45.0,0.8,17.5
Roxburgh_Reef,2006,AU200506_15U,AU200506_15U,LARRY,DISTURBANCE_ID,19.086659800778104,98.61648424560234,100,45.0,0.8,17.5
Roxburgh_Reef,2011,AU201011_14U,AU201011_14U,YASI,DISTURBANCE_ID,24.203893128179825,86.96555925749885,100,45.0,0.8,17.5
Roxburgh_Reef,2020,AU201920_12U,AU201920_12U,HAROLD,DISTURBANCE_ID,27.593341999822755,67.96715327408901,100,45.0,0.8,17.5
Roxburgh_Reef,2024,AU202324_05U,AU202324_05U,KIRRILY,DISTURBANCE_ID,21.582378756088357,50.90178675259773,100,45.0,0.8,17.5
Sand_bank_No_1,1981,AU198081_08U,AU198081_08U,EDDIE,DISTURBANCE_ID,18.519840000000002,12.364797902828528,100,45.0,0.8,17.5
Sand_bank_No_1,1990,AU198990_10U,AU198990_10U,IVOR,DISTURBANCE_ID,33.078492,15.196675076726546,100,45.0,0.8,17.5
Sand_bank_No_1,2005,AU200405_07U,AU200405_07U,INGRID,DISTURBANCE_ID,24.701863006378385,84.77966407470437,100,45.0,0.8,17.5
Sand_bank_No_1,2014,AU201314_15U,AU201314_15U,ITA,DISTURBANCE_ID,30.910350309408095,64.05808018237519,100,45.0,0.8,17.5
Sand_bank_No_1,2015,AU201415_17U,AU201415_17U,NATHAN,DISTURBANCE_ID,27.77976,39.70060441063135,100,45.0,0.8,17.5
Sand_bank_No_1,2022,AU202122_10U,AU202122_10U,TIFFANY,DISTURBANCE_ID,19.857384,10.95270027448931,100,45.0,0.8,17.5
Slate_Reef,1996,AU199596_07U,AU199596_07U,CELESTE,DISTURBANCE_ID,18.519840000000002,44.53429518472847,100,45.0,0.8,17.5
Slate_Reef,2003,AU200203_05U,AU200203_05U,ERICA,DISTURBANCE_ID,27.295255775047657,48.78569590089933,100,45.0,0.8,17.5
Slate_Reef,2009,AU200809_17U,AU200809_17U,HAMISH,DISTURBANCE_ID,42.338412,27.883015610169235,100,45.0,0.8,17.5
Slate_Reef,2010,AU200910_09U,AU200910_09U,ULUI,DISTURBANCE_ID,29.117304,31.629969118094323,100,45.0,0.8,17.5
Slate_Reef,2017,AU201617_24U,AU201617_24U,DEBBIE,DISTURBANCE_ID,35.75358,25.126254140195904,100,45.0,0.8,17.5
Slate_Reef,2020,AU201920_12U,AU201920_12U,HAROLD,DISTURBANCE_ID,38.377224,36.706517584817675,100,45.0,0.8,17.5
Small_Lagoon_Reef,1984,AU198384_22U,AU198384_22U,LANCE,DISTURBANCE_ID,18.519840000000002,34.112571950570924,100,45.0,0.8,17.5
Small_Lagoon_Reef,1992,AU199192_08U,AU199192_08U,FRAN,DISTURBANCE_ID,22.481028000000002,11.121119534072616,100,45.0,0.8,17.5
Small_Lagoon_Reef,1994,AU199394_02U,AU199394_02U,REWA,DISTURBANCE_ID,29.117304,39.85928106263098,100,45.0,0.8,17.5
Small_Lagoon_Reef,2009,AU200809_17U,AU200809_17U,HAMISH,DISTURBANCE_ID,42.338412,14.208037304223037,100,45.0,0.8,17.5
Snake_Reef,1980,AU197980_12U,AU197980_12U,SIMON,DISTURBANCE_ID,18.551921284655386,92.71681955728738,100,45.0,0.8,17.5
Snake_Reef,1992,AU199192_08U,AU199192_08U,FRAN,DISTURBANCE_ID,22.481028000000002,36.392173649446505,100,45.0,0.8,17.5
Snake_Reef,1994,AU199394_02U,AU199394_02U,REWA,DISTURBANCE_ID,25.156116,15.984880690665694,100,45.0,0.8,17.5
Snake_Reef,2009,AU200809_17U,AU200809_17U,HAMISH,DISTURBANCE_ID,42.338412,24.914436842646644,100,45.0,0.8,17.5
St_Crispin_Reef,1999,AU199899_09U,AU199899_09U,RONA,DISTURBANCE_ID,19.857384,14.298107269128641,100,45.0,0.8,17.5
St_Crispin_Reef,2014,AU201314_15U,AU201314_15U,ITA,DISTURBANCE_ID,19.993910025930884,93.05501097637502,100,45.0,0.8,17.5
St_Crispin_Reef,2024,AU202324_02U,AU202324_02U,JASPER,DISTURBANCE_ID,18.519840000000002,32.74742198167776,100,45.0,0.8,17.5
Taylor_Reef,1986,AU198586_06U,AU198586_06U,WINIFRED,DISTURBANCE_ID,31.740948000000003,36.74238398495739,100,45.0,0.8,17.5
Taylor_Reef,2006,AU200506_15U,AU200506_15U,LARRY,DISTURBANCE_ID,37.039680000000004,43.451835165687704,100,45.0,0.8,17.5
Taylor_Reef,2011,AU201011_14U,AU201011_14U,YASI,DISTURBANCE_ID,41.000868000000004,43.451835165687704,100,45.0,0.8,17.5
Tern_Island,1985,AU198485_10U,AU198485_10U,PIERRE,DISTURBANCE_ID,18.519840000000002,13.16843716185528,100,45.0,0.8,17.5
Tern_Island,2015,AU201415_14U,AU201415_14U,MARCIA,DISTURBANCE_ID,38.59638811474957,48.53114036882568,100,45.0,0.8,17.5
Thetford_Reef,1986,AU198586_06U,AU198586_06U,WINIFRED,DISTURBANCE_ID,21.409672816260816,62.3175810868131,100,45.0,0.8,17.5
Thetford_Reef,1990,AU198990_02U,AU198990_02U,FELICITY,DISTURBANCE_ID,21.760466282362053,46.8702721754853,100,45.0,0.8,17.5
Thetford_Reef,1991,AU199091_02U,AU199091_02U,JOY,DISTURBANCE_ID,20.31405414732738,54.90493823554408,100,45.0,0.8,17.5
Thetford_Reef,2006,AU200506_15U,AU200506_15U,LARRY,DISTURBANCE_ID,24.53324895423199,72.05565976339004,100,45.0,0.8,17.5
Thetford_Reef,2010,AU200910_07U,AU200910_07U,OLGA,DISTURBANCE_ID,18.519840000000002,15.019735596631127,100,45.0,0.8,17.5
Thetford_Reef,2011,AU201011_14U,AU201011_14U,YASI,DISTURBANCE_ID,21.73302444896565,99.49554075916711,100,45.0,0.8,17.5
Turner_Cay,1984,AU198384_22U,AU198384_22U,LANCE,DISTURBANCE_ID,18.519840000000002,25.00587649325064,100,45.0,0.8,17.5
Turner_Cay,1992,AU199192_08U,AU199192_08U,FRAN,DISTURBANCE_ID,22.481028000000002,3.881490764169079,100,45.0,0.8,17.5
Turner_Cay,1994,AU199394_02U,AU199394_02U,REWA,DISTURBANCE_ID,29.117304,37.38787663184673,100,45.0,0.8,17.5
Turner_Cay,2009,AU200809_17U,AU200809_17U,HAMISH,DISTURBANCE_ID,42.338412,29.55993385984899,100,45.0,0.8,17.5
Wade_Reef,1984,AU198384_22U,AU198384_22U,LANCE,DISTURBANCE_ID,18.519840000000002,25.824827795303364,100,45.0,0.8,17.5
Wade_Reef,1992,AU199192_08U,AU199192_08U,FRAN,DISTURBANCE_ID,22.481028000000002,27.480830950393923,100,45.0,0.8,17.5
Wade_Reef,1994,AU199394_02U,AU199394_02U,REWA,DISTURBANCE_ID,29.117304,24.990492874247437,100,45.0,0.8,17.5
Wade_Reef,2009,AU200809_17U,AU200809_17U,HAMISH,DISTURBANCE_ID,42.338412,14.302959436763386,100,45.0,0.8,17.5
Wreck_Island,1980,AU197980_12U,AU197980_12U,SIMON,DISTURBANCE_ID,33.078492,37.460650472594956,100,45.0,0.8,17.5
Wreck_Island,1992,AU199192_08U,AU199192_08U,FRAN,DISTURBANCE_ID,18.519840000000002,15.342366195004058,100,45.0,0.8,17.5
Wreck_Island,1994,AU199394_02U,AU199394_02U,REWA,DISTURBANCE_ID,18.66072077154937,78.47673873380027,100,45.0,0.8,17.5
Yonge_Reef,1990,AU198990_10U,AU198990_10U,IVOR,DISTURBANCE_ID,25.035884690936815,63.74424235389767,100,45.0,0.8,17.5
Yonge_Reef,2014,AU201314_15U,AU201314_15U,ITA,DISTURBANCE_ID,41.000868000000004,24.723559360484078,100,45.0,0.8,17.5
Yonge_Reef,2015,AU201415_17U,AU201415_17U,NATHAN,DISTURBANCE_ID,29.117304,42.41245727618323,100,45.0,0.8,17.5
Double_Cone_Island,1996,AU199596_07U,AU199596_07U,CELESTE,DISTURBANCE_ID,18.519840000000002,34.90741614120096,100,45.0,0.8,17.5
Double_Cone_Island,2003,AU200203_05U,AU200203_05U,ERICA,DISTURBANCE_ID,19.486156982948355,74.34362243332667,100,45.0,0.8,17.5
Double_Cone_Island,2010,AU200910_09U,AU200910_09U,ULUI,DISTURBANCE_ID,29.117304,15.601795037819274,100,45.0,0.8,17.5
Double_Cone_Island,2011,AU201011_11U,AU201011_11U,ANTHONY,DISTURBANCE_ID,18.519840000000002,21.06300934869166,100,45.0,0.8,17.5
Double_Cone_Island,2014,AU201314_07U,AU201314_07U,DYLAN,DISTURBANCE_ID,19.857384,22.204136109625,100,45.0,0.8,17.5
Double_Cone_Island,2017,AU201617_24U,AU201617_24U,DEBBIE,DISTURBANCE_ID,33.078492,25.640467514477464,100,45.0,0.8,17.5
Double_Cone_Island,2020,AU201920_12U,AU201920_12U,HAROLD,DISTURBANCE_ID,38.377224,10.508787214949745,100,45.0,0.8,17.5
Dunk_Island,1986,AU198586_06U,AU198586_06U,WINIFRED,DISTURBANCE_ID,31.740948000000003,39.320455796341214,100,45.0,0.8,17.5
Dunk_Island,2006,AU200506_15U,AU200506_15U,LARRY,DISTURBANCE_ID,37.039680000000004,42.10759152198427,100,45.0,0.8,17.5
Dunk_Island,2011,AU201011_14U,AU201011_14U,YASI,DISTURBANCE_ID,41.000868000000004,5.376679539145412,100,45.0,0.8,17.5
Geoffrey_Bay,1988,AU198788_04U,AU198788_04U,CHARLIE,DISTURBANCE_ID,21.13910975172319,67.14954863085251,100,45.0,0.8,17.5
Geoffrey_Bay,1989,AU198889_09U,AU198889_09U,AIVU,DISTURBANCE_ID,23.155386087422322,91.91550848041105,100,45.0,0.8,17.5
Geoffrey_Bay,2000,AU199900_09U,AU199900_09U,TESSI,DISTURBANCE_ID,26.442216,28.952401951518876,100,45.0,0.8,17.5
Geoffrey_Bay,2020,AU201920_12U,AU201920_12U,HAROLD,DISTURBANCE_ID,38.377224,11.711286335950028,100,45.0,0.8,17.5
Geoffrey_Bay,2024,AU202324_05U,AU202324_05U,KIRRILY,DISTURBANCE_ID,23.818572,10.861771578150398,100,45.0,0.8,17.5
High_Island,1986,AU198586_06U,AU198586_06U,WINIFRED,DISTURBANCE_ID,29.237043316367057,49.86784108088822,100,45.0,0.8,17.5
High_Island,1990,AU198990_02U,AU198990_02U,FELICITY,DISTURBANCE_ID,22.481028000000002,11.585900856372318,100,45.0,0.8,17.5
High_Island,2006,AU200506_15U,AU200506_15U,LARRY,DISTURBANCE_ID,37.039680000000004,44.741233721029076,100,45.0,0.8,17.5
High_Island,2010,AU200910_07U,AU200910_07U,OLGA,DISTURBANCE_ID,18.519840000000002,38.894482165306975,100,45.0,0.8,17.5
High_Island,2011,AU201011_14U,AU201011_14U,YASI,DISTURBANCE_ID,26.74298677799669,76.76998229607945,100,45.0,0.8,17.5
Hook_Island,1996,AU199596_07U,AU199596_07U,CELESTE,DISTURBANCE_ID,18.519840000000002,42.833516324676204,100,45.0,0.8,17.5
Hook_Island,2003,AU200203_05U,AU200203_05U,ERICA,DISTURBANCE_ID,25.975606849022434,51.90322417874762,100,45.0,0.8,17.5
Hook_Island,2010,AU200910_09U,AU200910_09U,ULUI,DISTURBANCE_ID,29.117304,3.1767172521750053,100,45.0,0.8,17.5
Hook_Island,2011,AU201011_11U,AU201011_11U,ANTHONY,DISTURBANCE_ID,18.519840000000002,39.66967973508928,100,45.0,0.8,17.5
Hook_Island,2014,AU201314_07U,AU201314_07U,DYLAN,DISTURBANCE_ID,19.857384,44.627854784782706,100,45.0,0.8,17.5
Hook_Island,2017,AU201617_24U,AU201617_24U,DEBBIE,DISTURBANCE_ID,33.078492,23.10823997735742,100,45.0,0.8,17.5
Hook_Island,2020,AU201920_12U,AU201920_12U,HAROLD,DISTURBANCE_ID,38.377224,17.735052852478212,100,45.0,0.8,17.5
Humpy_Island_and_Halfway_Island,1980,AU197980_12U,AU197980_12U,SIMON,DISTURBANCE_ID,28.108592430880705,55.1563817660028,100,45.0,0.8,17.5
Humpy_Island_and_Halfway_Island,1985,AU198485_10U,AU198485_10U,PIERRE,DISTURBANCE_ID,18.519840000000002,24.18850471436734,100,45.0,0.8,17.5
Humpy_Island_and_Halfway_Island,2015,AU201415_14U,AU201415_14U,MARCIA,DISTURBANCE_ID,37.039680000000004,28.371228688504083,100,45.0,0.8,17.5
Pelican_Island,1980,AU197980_12U,AU197980_12U,SIMON,DISTURBANCE_ID,25.96373190559422,60.90959990630919,100,45.0,0.8,17.5
Pelican_Island,1985,AU198485_10U,AU198485_10U,PIERRE,DISTURBANCE_ID,18.519840000000002,29.61025932132567,100,45.0,0.8,17.5
Pelican_Island,2015,AU201415_14U,AU201415_14U,MARCIA,DISTURBANCE_ID,37.039680000000004,18.83147792503705,100,45.0,0.8,17.5
Seaforth_Island,2003,AU200203_05U,AU200203_05U,ERICA,DISTURBANCE_ID,29.117304,42.624004472168224,100,45.0,0.8,17.5
Seaforth_Island,2010,AU200910_09U,AU200910_09U,ULUI,DISTURBANCE_ID,29.117304,32.84440197661534,100,45.0,0.8,17.5
Seaforth_Island,2017,AU201617_24U,AU201617_24U,DEBBIE,DISTURBANCE_ID,28.361721852373066,54.54172885017366,100,45.0,0.8,17.5
Seaforth_Island,2020,AU201920_12U,AU201920_12U,HAROLD,DISTURBANCE_ID,34.20488480317768,51.963009391351264,100,45.0,0.8,17.5
Snapper_Island,1999,AU199899_09U,AU199899_09U,RONA,DISTURBANCE_ID,19.857384,15.18334361787942,100,45.0,0.8,17.5
Snapper_Island,2014,AU201314_15U,AU201314_15U,ITA,DISTURBANCE_ID,25.41736998508403,68.93641081428011,100,45.0,0.8,17.5
Snapper_Island,2024,AU202324_02U,AU202324_02U,JASPER,DISTURBANCE_ID,18.482799870753567,45.1127550452543,100,45.0,0.8,17.5
