reef_name,region_lat,sector,start_year,event_year,target_year,end_year,nadir_year,final_year,gap_years,time_gap_years,sequence_type,sequence_type_primary,seq_category_main,seq_category,start_event_type,target_event_type,start_disturbance_type,target_disturbance_type,baseline_start_year,baseline_end_year,baseline_survey_n,baseline_hc,baseline_juv,baseline_algae,nadir_hc,nadir_juv,nadir_algae,final_hc,final_juv,final_algae,rel_loss,recovery_rate,recovery_pct,cots_lag_3yr,initial_cots,initial_herbivore,start_max_wind,start_max_dhw,target_max_wind,target_max_dhw,storm_exposure_seq,heat_exposure_seq,drop_abs,impact_flag,recovery_gain_abs,recovery_observed_flag,recovery_frac_loss,recovered_flag,fate_status,disturbance_group,baseline_hc_median,baseline_hc_group,baseline_hc_c
Mackay_Reef,-16.044722222222223,Central,2017,2017,,2019,2019,2023.0,,,Isolated Heatwave,Isolated_Heatwave,Isolated_Heatwave,Isolated_Heatwave,Heatwave,,Isolated Heatwave (Severe),,2013,2015,2,21.631033898414216,12.863352681876535,1.4569901941063925,13.966008758171286,10.706207078364988,1.433888415113202,20.2462850390892,12.983621695717614,1.9780736165917403,0.3543531564991379,1.5700690702294788,0.29033638939368156,0.3333333333333333,0.0,37.481503115843445,0.0,9.13,0.0,0.0,0.0,9.13,7.66502514024293,1,6.280276280917915,1,0.8193419024740306,1.0,recovered,Heat-linked,21.631033898414216,Low baseline HC,-2.2457814151420763
Mackay_Reef,-16.044722222222223,Central,2025,2025,,2025,2025,,,,Isolated Heatwave,Isolated_Heatwave,Isolated_Heatwave,Isolated_Heatwave,Heatwave,,Isolated Heatwave (Moderate),,2021,2023,3,19.101886673128593,10.864379195190926,1.3567356271346902,17.90270280594579,10.191400269431997,2.006301877941643,,,,0.06277829450583772,,,0.0,0.0,41.443874481771815,0.0,4.63,0.0,0.0,0.0,4.63,1.1991838671828035,0,,0,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-4.774928640427699
Mantis_Reef,-12.334002777777778,North,2022,2022,2024.0,2025,2025,,2.0,2.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Severe),Isolated Heatwave (Severe),2019,2020,2,30.005332681277878,22.984593749771914,2.2185505978544513,17.027397418840128,24.99993067638061,3.298522687587594,,,,0.4325209588672703,,,0.0,0.0,87.2553520295101,0.0,10.3,0.0,8.91,0.0,19.21,12.97793526243775,1,,0,,,recovery_unobserved,Heat-linked,21.631033898414216,High baseline HC,6.128517367721585
Mantis_Reef,-12.334002777777778,North,2025,2025,,2025,2025,,,,Isolated Heatwave,Isolated_Heatwave,Isolated_Heatwave,Isolated_Heatwave,Heatwave,,Isolated Heatwave (Severe),,2020,2023,4,23.46090768050111,19.892397620301335,2.9077640045900885,17.027397418840128,24.99993067638061,3.298522687587594,,,,0.2742225641596986,,,0.0,0.0,146.98228053664295,0.0,10.11,0.0,0.0,0.0,10.11,6.433510261660981,1,,0,,,recovery_unobserved,Heat-linked,21.631033898414216,High baseline HC,-0.4159076330551841
Masthead_Island,-23.54035555555556,South,2020,2020,2024.0,2025,2025,,4.0,4.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Severe),Isolated Heatwave (Severe),2016,2018,2,13.834427536775467,4.997536373158562,0.2541943856983433,31.966227201498565,3.0612135176570834,0.9775719025703472,,,,-1.0,,,0.0,0.0,51.692824065901696,0.0,8.85,0.0,11.17,0.0,20.02,-18.131799664723097,0,,0,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-10.042387776780826
McCulloch_Reef,-17.29170277777778,Central,2010,2010,2011.0,2012,2012,2016.0,1.0,1.0,S -> S,S_to_S,S_to_S,S_to_S,Storm,Storm,Isolated Storm,Isolated Storm,2006,2008,2,16.758389201243197,10.588324941213196,,10.008386791704774,13.166700634897992,,11.436886730970691,20.95512364301969,,0.40278348524318097,0.35712498481647925,0.08524088575051986,0.0033333333333333335,0.0,43.75202680016097,18.51984,1.02,41.000868,2.01,59.520708,3.03,6.750002409538423,1,1.428499939265917,1,0.2116295450868736,0.0,failed,Storm-linked,21.631033898414216,Low baseline HC,-7.118426112313095
McCulloch_Reef,-17.29170277777778,Central,2020,2020,,2020,2020,,,,Isolated Heatwave,Isolated_Heatwave,Isolated_Heatwave,Isolated_Heatwave,Heatwave,,Isolated Heatwave (Moderate),,2016,2018,2,8.221585730260545,15.77694539583095,,4.3853321477774685,8.535389061209242,,,,,0.4666075022928094,,,0.0,0.0,46.11106355921838,0.0,5.53,0.0,0.0,0.0,5.53,3.836253582483076,0,,0,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-15.655229583295748
McSweeney_Reef,-11.024166666666668,North,2024,2024,2025.0,2025,2025,,1.0,1.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Severe),2020,2022,3,9.91140477021983,15.44696123019169,0.6992119447902603,11.97396097435345,19.465774328306868,0.22290647543015,,,,-0.20809928077307982,,,0.09000000000000001,0.0,44.012380720416,0.0,5.43,0.0,12.2,0.0,17.63,-2.062556204133619,0,,0,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-13.965410543336462
Michaelmas_Cay,-16.565555555555555,Central,2010,2010,,2013,2013,2017.0,,,Isolated Storm,Isolated_Storm,Isolated_Storm,Isolated_Storm,Storm,,Isolated Storm,,2005,2007,2,21.710311586578865,2.8070348933352665,3.240102179458314,13.099113936686338,13.68809143576016,5.74370637657635,20.41020459633629,14.81946193048749,6.85606921877095,0.39664090566143223,1.8277726649124877,0.3367565974580303,0.0,0.0,,18.51984,1.5,0.0,0.0,18.51984,1.5,8.611197649892526,1,7.311090659649951,1,0.8490213506760234,1.0,recovered,Storm-linked,21.631033898414216,High baseline HC,-2.166503726977428
Michaelmas_Cay,-16.565555555555555,Central,2017,2017,2020.0,2021,2021,,3.0,3.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Severe),Isolated Heatwave (Moderate),2013,2015,2,14.946446284503782,13.68809143576016,4.414772338515748,15.465814457520736,9.107499853485011,6.747258050105116,,,,-0.03474860599843226,,,0.0033333333333333335,0.0,33.38200723578218,0.0,10.96,0.0,7.83,0.0,18.79,-0.5193681730169537,0,,0,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-8.93036902905251
Monsoon_Reef,-11.131944444444445,North,2024,2024,2025.0,2025,2025,,1.0,1.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Severe),2020,2022,3,13.971060833979417,15.209827765594445,0.7213740019392089,16.597777983675083,20.751012872365592,0.3853188414077809,,,,-0.18801128854203775,,,0.08,0.07,45.06458757486617,0.0,5.4,0.0,11.95,0.0,17.35,-2.6267171496956667,0,,0,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-9.905754479576876
Moore_Reef,-16.86277777777778,Central,2010,2010,2011.0,2012,2012,2016.0,1.0,1.0,S -> S,S_to_S,S_to_S,S_to_S,Storm,Storm,Isolated Storm,Isolated Storm,2006,2008,3,23.21672131173496,5.168140622589725,5.780647386974782,18.63093681088769,9.658052193781074,4.2350850398302,28.63381377128944,18.91830945922026,6.105009886904184,0.19752076269827873,2.5007192401004374,0.43084795764618866,0.0,0.0,30.320716745733243,18.51984,1.22,23.242731572016485,1.7,41.76257157201648,2.92,4.5857845008472715,0,10.00287696040175,1,,,non_impact,Storm-linked,21.631033898414216,High baseline HC,-0.6600940018213315
Moore_Reef,-16.86277777777778,Central,2020,2020,,2020,2020,,,,Isolated Heatwave,Isolated_Heatwave,Isolated_Heatwave,Isolated_Heatwave,Heatwave,,Isolated Heatwave (Moderate),,2016,2018,2,20.203209432676815,12.32444753751673,7.92236542343497,14.956806731098016,4.735319382021261,7.003489874143176,,,,0.2596816470700556,,,0.0,0.0,38.24307371208946,0.0,5.6000000000000005,0.0,0.0,0.0,5.6000000000000005,5.246402701578798,1,,0,,,recovery_unobserved,Heat-linked,21.631033898414216,Low baseline HC,-3.673605880879478
Myrmidon_Reef,-18.26536388888889,Central,2011,2011,,2011,2011,2015.0,,,Isolated Storm,Isolated_Storm,Isolated_Storm,Isolated_Storm,Storm,,Isolated Storm,,2007,2009,2,26.295857120991297,16.540604919746464,2.9246722224731196,19.65680965325989,5.638791990225919,2.2291163488672394,23.031454911907243,23.83423872878893,2.043163871295887,0.2524750357892547,0.8436613146618379,0.12833372356413741,0.0,0.0,46.79636677348321,24.724397130988542,2.2,0.0,0.0,24.724397130988542,2.2,6.639047467731405,1,3.3746452586473517,1,0.5083026254970405,1.0,recovered,Storm-linked,21.631033898414216,High baseline HC,2.419041807435004
Myrmidon_Reef,-18.26536388888889,Central,2016,2016,2017.0,2017,2017,2021.0,1.0,1.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Moderate),2011,2013,2,21.049114969180568,11.898595494618439,2.9730761587272125,24.706993005882914,18.702247840283125,2.893091072848898,35.09108567472428,24.08108723816071,4.868103451098356,-0.17377823447960128,2.596023167210342,0.49332680656860967,0.0,0.0,,0.0,7.24,0.0,7.46,0.0,14.7,-3.6578780367023462,0,10.384092668841369,1,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-2.8277003443757245
Myrmidon_Reef,-18.26536388888889,Central,2025,2025,,2025,2025,,,,Isolated Heatwave,Isolated_Heatwave,Isolated_Heatwave,Isolated_Heatwave,Heatwave,,Isolated Heatwave (Moderate),,2020,2023,4,36.27985708481139,18.208112962893413,4.384759012544127,39.29424518494229,20.076034815711587,4.606108832950056,,,,-0.08308709962898059,,,0.0,0.0,66.23719830827301,0.0,7.18,0.0,0.0,0.0,7.18,-3.014388100130901,0,,0,,,non_impact,Heat-linked,21.631033898414216,High baseline HC,12.403041771255097
North_Direction_Island,-14.743333333333332,North-Central,2015,2015,2016.0,2017,2017,2021.0,1.0,1.0,S -> H,S_to_H,S_to_H,S_to_H,Storm,Heatwave,Isolated Storm,Isolated Heatwave (Severe),2010,2013,3,35.006965311508544,11.359236363101354,2.3893581348293154,4.628370176594759,7.019535250804417,1.854313903534097,9.94392595282751,9.703291353143104,5.89206483832576,0.8677871636284571,1.3288889440581877,0.15184280410862294,0.23666666666666666,0.0,30.055487449382543,29.117304,1.82,0.0,8.94,29.117304,10.76,30.378595134913787,1,5.315555776232751,1,0.1749770110377369,0.0,failed,Storm-linked,21.631033898414216,High baseline HC,11.130149997952252
North_Direction_Island,-14.743333333333332,North-Central,2017,2017,2020.0,2021,2021,2025.0,3.0,3.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Severe),Isolated Heatwave (Moderate),2013,2015,2,21.98156904858739,9.442014300589719,2.5425841916512697,9.94392595282751,9.703291353143104,5.89206483832576,12.594801776024674,9.020027708800582,1.450438601615991,0.5476243788217411,0.6627189557992912,0.12059538685968002,0.0,0.0,20.39213343147992,0.0,8.74,0.0,6.57,0.0,15.31,12.03764309575988,1,2.6508758231971647,1,0.2202155191102904,0.0,failed,Heat-linked,21.631033898414216,High baseline HC,-1.895246264968904
North_Direction_Island,-14.743333333333332,North-Central,2024,2024,2025.0,2025,2025,,1.0,1.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Moderate),2019,2022,3,8.97861657868245,11.878192454221328,5.224313908310887,12.594801776024674,9.020027708800582,1.450438601615991,,,,-0.40275527589940524,,,0.0,0.0,23.42057635151533,0.0,6.23,0.0,6.8,0.0,13.030000000000001,-3.616185197342224,0,,0,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-14.898198734873842
One_Tree_Island,-23.495,South,1998,1998,2002.0,2005,2005,2009.0,4.0,4.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Moderate),1993,1996,4,8.98614848320653,,5.160075504810836,65.26298705789986,,0.3889278835583325,21.43554336381112,3.6850093747866666,6.646847776677152,-1.0,-10.956860923522186,-4.877222291173379,0.0,0.0,19.81685754921858,0.0,4.6000000000000005,0.0,5.38,0.0,9.98,-56.27683857469333,0,-43.82744369408874,1,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-14.890666830349762
One_Tree_Island,-23.495,South,2024,2024,,2025,2025,,,,Isolated Heatwave,Isolated_Heatwave,Isolated_Heatwave,Isolated_Heatwave,Heatwave,,Isolated Heatwave (Severe),,2019,2022,3,64.15316891994213,31.851447573596587,0.2413982846884796,19.17891489677709,5.75338703414633,3.5719392206058007,,,,0.7010449332485696,,,0.016666666666666666,0.04,72.19605182039244,0.0,11.53,0.0,0.0,0.0,11.53,44.974254023165045,1,,0,,,recovery_unobserved,Heat-linked,21.631033898414216,High baseline HC,40.27635360638584
Opal_Reef,-16.21527777777778,Central,2008,2008,,2009,2009,2013.0,,,Isolated Heatwave,Isolated_Heatwave,Isolated_Heatwave,Isolated_Heatwave,Heatwave,,Isolated Heatwave (Moderate),,2003,2005,3,20.178393877862096,,3.374211674193012,24.25474117730312,7.236329468649156,0.8516517869325071,21.662781901489005,9.240595961252705,3.600838892919056,-0.20201544900524634,-0.6479898189535289,-0.12845220940293858,0.0,0.0,,0.0,6.890000000000001,0.0,0.0,0.0,6.890000000000001,-4.076347299441025,0,-2.5919592758141157,1,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-3.698421435694197
Opal_Reef,-16.21527777777778,Central,2016,2016,2017.0,2019,2019,,1.0,1.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Severe),2011,2013,2,24.18487915373919,7.118968785692918,3.0417556158667454,3.7035191745506144,3.4454344687365386,4.155096625825684,,,,0.846866335324317,,,0.0,0.0,,0.0,6.8100000000000005,0.0,9.44,0.0,16.25,20.481359979188575,1,,0,,,recovery_unobserved,Heat-linked,21.631033898414216,High baseline HC,0.30806384018289634
Opal_Reef,-16.21527777777778,Central,2020,2020,,2021,2021,,,,Isolated Heatwave,Isolated_Heatwave,Isolated_Heatwave,Isolated_Heatwave,Heatwave,,Isolated Heatwave (Severe),,2015,2017,2,15.226535621621156,6.837865407010861,8.047208039442154,5.345937863586432,4.278953223107827,8.545771205500458,,,,0.6489064882234024,,,0.0,0.0,,0.0,8.1,0.0,0.0,0.0,8.1,9.880597758034725,1,,0,,,recovery_unobserved,Heat-linked,21.631033898414216,Low baseline HC,-8.650279691935136
Pandora_Reef,-18.81261388888889,Central,2003,2003,2007.0,2009,2009,2014.0,4.0,4.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Severe),Isolated Heatwave (Severe),1998,2001,4,43.50754701510758,,,47.96928291642734,5.310024115123274,,36.900631192207925,7.3521810099018525,,-0.10255084939103692,-2.2137303448438828,-0.2544076254259044,0.0,0.0,22.6569623260015,0.0,11.73,0.0,10.35,0.0,22.08,-4.461735901319756,0,-11.068651724219414,1,,,non_impact,Heat-linked,21.631033898414216,High baseline HC,19.63073170155129
Pandora_Reef,-18.81261388888889,Central,2014,2014,2016.0,2017,2017,2021.0,2.0,2.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Moderate),2009,2011,2,42.70198545211045,5.030149031833007,,37.45549533471471,8.329985885143397,,41.81565699033308,4.074291764760882,,0.12286290817272623,1.0900404139045925,0.10210676645253924,0.0,0.0,18.434561534995808,0.0,5.26,0.0,4.05,0.0,9.309999999999999,5.246490117395737,1,4.36016165561837,1,0.8310625881408646,1.0,recovered,Heat-linked,21.631033898414216,High baseline HC,18.825170138554157
Pandora_Reef,-18.81261388888889,Central,2017,2017,2018.0,2019,2019,2023.0,1.0,1.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Severe),Isolated Heatwave (Severe),2014,2015,2,36.89854234924758,7.031522986581816,,40.34647010106474,6.553727295126556,,49.24365004297208,4.815804069092046,,-0.0934434677441254,2.224294985476835,0.2411255127016899,0.0,0.0,13.924767579237594,0.0,8.52,0.0,14.37,0.0,22.89,-3.4479277518171614,0,8.89717994190734,1,,,non_impact,Heat-linked,21.631033898414216,High baseline HC,13.021727035691285
Pandora_Reef,-18.81261388888889,Central,2022,2022,2025.0,2025,2025,,3.0,3.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Severe),Isolated Heatwave (Moderate),2017,2019,2,38.900982717889725,7.441856590134977,,42.40765651269197,7.043433688618002,,,,,-0.09014357863997102,,,0.0,0.0,23.129051443449544,0.0,8.72,0.0,5.68,0.0,14.4,-3.5066737948022464,0,,0,,,non_impact,Heat-linked,21.631033898414216,High baseline HC,15.024167404333433
Pandora_Reef,-18.81261388888889,Central,2024,2024,2024.0,2025,2025,,0.0,0.0,S -> H,S_to_H,S_to_H,S_to_H,Storm,Heatwave,Sequential S->H (Same Year),Sequential S->H (Same Year),2019,2022,3,41.17264518881968,5.889897538578711,,42.40765651269197,7.043433688618002,,,,,-0.029995918848751954,,,0.0,0.0,25.776155544830296,23.818572,0.0,0.0,6.58,23.818572,6.58,-1.2350113238722926,0,,0,,,non_impact,Storm-linked,21.631033898414216,High baseline HC,17.295829875263387
Peart_Reef,-17.47472222222222,Central,2011,2011,,2012,2012,2016.0,,,Isolated Storm,Isolated_Storm,Isolated_Storm,Isolated_Storm,Storm,,Isolated Storm,,2006,2008,2,16.170352628830177,14.476836134851494,9.527273265324391,29.674282640536408,20.51424026629685,2.7282627766075795,41.487302692448985,17.82971758235354,6.138499304402041,-0.8351042380875497,2.9532550129781443,0.7305357108200042,0.0,0.0,,41.000868,1.29,0.0,0.0,41.000868,1.29,-13.503930011706231,0,11.813020051912577,1,,,non_impact,Storm-linked,21.631033898414216,Low baseline HC,-7.706462684726116
Peart_Reef,-17.47472222222222,Central,2020,2020,2022.0,2022,2022,2025.0,2.0,2.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Moderate),2016,2018,2,26.329801486729757,13.988907331868754,9.766694231076459,23.98623263469546,29.3854845894914,10.32962661196608,26.4212783468552,26.3735993056718,11.148340852125664,0.08900822337059608,0.811681904053246,0.0924824941573146,0.14333333333333334,0.0,31.294646971543365,0.0,5.5600000000000005,0.0,4.47,0.0,10.030000000000001,2.343568852034295,0,2.435045712159738,1,,,non_impact,Heat-linked,21.631033898414216,High baseline HC,2.452986173173464
Peart_Reef,-17.47472222222222,Central,2024,2024,2025.0,2025,2025,,1.0,1.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Moderate),2020,2022,2,18.933085996793068,19.475391807544177,12.87713955618484,26.4212783468552,26.3735993056718,11.148340852125664,,,,-0.3955082838228538,,,0.0,0.0,38.539020541740655,0.0,5.08,0.0,6.7,0.0,11.780000000000001,-7.488192350062132,0,,0,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-4.943729316763225
Pompey_Reef_No_1,-20.93496111111111,South,2017,2017,2020.0,2020,2020,2024.0,3.0,3.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Severe),2012,2014,2,39.77657880291528,25.18297761503863,2.5175016395832492,12.963861789107106,21.85463824439439,11.356980628064708,26.85639468779374,32.88133835784218,0.864843449050243,0.6740830363179207,3.473133224671658,0.3492641478172685,0.0,0.0,,0.0,4.24,0.0,8.94,0.0,13.18,26.812717013808175,1,13.892532898686632,1,0.5181322314904592,1.0,recovered,Heat-linked,21.631033898414216,High baseline HC,15.899763489358989
Pompey_Reef_No_1,-20.93496111111111,South,2022,2022,2024.0,2025,2025,,2.0,2.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Severe),2018,2020,2,10.98240308373947,22.958124543162747,7.219079419831678,24.73710245088624,29.36877054126917,1.595058714999637,,,,-1.0,,,0.0,0.0,57.464442075650666,0.0,4.28,0.0,8.63,0.0,12.91,-13.75469936714677,0,,0,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-12.894412229816822
Pompey_Reef_No_2,-20.988641666666663,South,2020,2020,2024.0,2024,2024,,4.0,4.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Severe),Isolated Heatwave (Severe),2016,2018,2,18.052179079084347,16.99839328644312,1.8568939952787717,23.61100800344921,25.53636633142471,0.7057045516965084,,,,-0.3079311865904015,,,0.0,0.0,25.677513398381937,0.0,8.97,0.0,8.63,0.0,17.6,-5.558828924364864,0,,0,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-5.824636234471946
Rebe_Reef,-19.7981,Central,2004,2004,,2007,2007,2011.0,,,Isolated Heatwave,Isolated_Heatwave,Isolated_Heatwave,Isolated_Heatwave,Heatwave,,Isolated Heatwave (Moderate),,1999,2002,4,19.605132092364297,,0.4719613043245138,18.11041507736537,7.312275357736754,0.2720162992593848,3.226949971477211,3.2016499437352293,1.7431638812640216,0.07624110911148008,-3.72086627647204,-0.7591616845920102,0.0,0.0,34.206690655511906,0.0,5.0,0.0,0.0,0.0,5.0,1.4947170149989262,0,-14.88346510588816,1,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-4.271683221191996
Rebe_Reef,-19.7981,Central,2009,2009,2010.0,2013,2013,2017.0,1.0,1.0,S -> S,S_to_S,S_to_S,S_to_S,Storm,Storm,Isolated Storm,Isolated Storm,2004,2007,3,18.81753898898894,7.312275357736754,0.1388131255267207,2.496085530265719,8.89194541063046,0.553769728135959,13.629582830721851,24.888148063966963,1.1901571681274916,0.867353242540042,2.783374325114033,0.5916553331958491,0.0,0.0,64.30878953739189,42.338412,3.83,29.117304,1.54,71.455716,5.37,16.32145345872322,1,11.133497300456131,1,0.6821388382237297,1.0,recovered,Storm-linked,21.631033898414216,Low baseline HC,-5.059276324567353
Rebe_Reef,-19.7981,Central,2022,2022,2024.0,2025,2025,,2.0,2.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Severe),2017,2019,2,17.283975312662605,20.81827012692532,1.211805913662623,23.00039497518344,19.306064197498525,0.9813746670964256,,,,-0.3307352364900027,,,0.0,0.0,78.93357474758474,0.0,6.8500000000000005,0.0,11.14,0.0,17.990000000000002,-5.716419662520835,0,,0,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-6.592840000893688
Reef_11_049,-11.360869444444443,North,2022,2022,2024.0,2025,2025,,2.0,2.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Moderate),2019,2020,2,15.527238269655335,13.357516139100715,0.49567401180943516,20.28166719554286,30.42582932864704,0.3883683527929467,,,,-0.3061992637273454,,,0.11666666666666665,0.78,48.08051542964441,0.0,5.8100000000000005,0.0,5.17,0.0,10.98,-4.754428925887524,0,,0,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-8.349577043900958
Reef_11_049,-11.360869444444443,North,2025,2025,,2025,2025,,,,Isolated Heatwave,Isolated_Heatwave,Isolated_Heatwave,Isolated_Heatwave,Heatwave,,Isolated Heatwave (Severe),,2020,2023,4,19.77472157896388,16.04985158616443,0.6120707398371397,20.28166719554286,30.42582932864704,0.3883683527929467,,,,-0.025636043195584657,,,0.2866666666666667,0.44,68.58509226284946,0.0,10.82,0.0,0.0,0.0,10.82,-0.5069456165789781,0,,0,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-4.102093734592412
Reef_11_162,-11.545216666666668,North,2024,2024,2025.0,2025,2025,,1.0,1.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Severe),2020,2022,3,16.2053545240572,16.608557474913376,0.626207936597408,18.73172091269631,31.086479438975683,0.5609849216522057,,,,-0.15589701446448864,,,0.02,0.0,45.841592301125786,0.0,4.33,0.0,8.58,0.0,12.91,-2.5263663886391114,0,,0,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-7.671460789499093
Reef_13_124,-13.868169444444446,North,2017,2017,2020.0,2020,2020,2024.0,3.0,3.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Severe),Isolated Heatwave (Moderate),2013,2015,2,27.28746920743704,,,25.79244881095199,20.23526119249475,2.2641037155540835,32.52427362052329,28.64634659547643,1.075565592249961,0.05478779967171136,1.682956202392825,0.24670022560159519,0.13666666666666666,0.1,,0.0,10.02,0.0,6.23,0.0,16.25,1.495020396485053,0,6.7318248095713,1,,,non_impact,Heat-linked,21.631033898414216,High baseline HC,3.410653893880749
Reef_13_124,-13.868169444444446,North,2024,2024,2025.0,2026,2026,,1.0,1.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Severe),2019,2022,4,28.87035678291937,23.221046862575697,1.3424334055303622,33.406799233300525,,,,,,-0.15713149943006802,,,0.0,0.0,39.69977937392058,0.0,7.65,0.0,9.62,0.0,17.27,-4.536442450381156,0,,0,,,non_impact,Heat-linked,21.631033898414216,High baseline HC,4.993541469363077
Reef_19_131,-19.75961388888889,Central,2010,2010,2011.0,2011,2011,2015.0,1.0,1.0,S -> S,S_to_S,S_to_S,S_to_S,Storm,Storm,Isolated Storm,Isolated Storm,2005,2007,2,40.31290359653581,14.542768334181616,0.8880900839633628,41.426381208148,6.667632843163999,1.6731574841839594,45.65885291206999,21.217060781880456,0.8690536750965813,-0.027620873523679246,1.058117925980497,0.10499049501077602,0.0,0.0,,29.117304,0.62,18.51984,0.0,47.637144,0.62,-1.1134776116121898,0,4.232471703921988,1,,,non_impact,Storm-linked,21.631033898414216,High baseline HC,16.43608828297952
Reef_19_131,-19.75961388888889,Central,2020,2020,2022.0,2023,2023,,2.0,2.0,S -> H,S_to_H,S_to_H,S_to_H,Storm,Heatwave,Isolated Storm,Isolated Heatwave (Moderate),2015,2017,2,50.050632013609956,20.723147915744608,0.63536019228616,43.323680639249865,14.534979300374324,3.4049585920700105,,,,0.13440292567196502,,,0.0,0.0,,38.377224,3.0700000000000003,0.0,5.01,38.377224,8.08,6.726951374360091,1,,0,,,recovery_unobserved,Storm-linked,21.631033898414216,High baseline HC,26.173816700053663
