reef_name,region_lat,sector,start_year,event_year,target_year,end_year,nadir_year,final_year,gap_years,time_gap_years,sequence_type,sequence_type_primary,seq_category_main,seq_category,start_event_type,target_event_type,start_disturbance_type,target_disturbance_type,baseline_start_year,baseline_end_year,baseline_survey_n,baseline_hc,baseline_juv,baseline_algae,nadir_hc,nadir_juv,nadir_algae,final_hc,final_juv,final_algae,rel_loss,recovery_rate,recovery_pct,cots_lag_3yr,initial_cots,initial_herbivore,start_max_wind,start_max_dhw,target_max_wind,target_max_dhw,storm_exposure_seq,heat_exposure_seq,drop_abs,impact_flag,recovery_gain_abs,recovery_observed_flag,recovery_frac_loss,recovered_flag,fate_status,disturbance_group,baseline_hc_median,baseline_hc_group,baseline_hc_c
Reef_19_131,-19.75961388888889,Central,2024,2024,,2024,2024,,,,Isolated Heatwave,Isolated_Heatwave,Isolated_Heatwave,Isolated_Heatwave,Heatwave,,Isolated Heatwave (Moderate),,2019,2022,3,42.63609536290137,22.30467084871741,1.1849973519901917,45.61185335130897,15.535553573904844,0.4765696159620525,,,,-0.06979433653760131,,,0.0,0.0,44.01241982270168,0.0,5.82,0.0,0.0,0.0,5.82,-2.975757988407601,0,,0,,,non_impact,Heat-linked,21.631033898414216,High baseline HC,18.75928004934508
Reef_19_138,-19.85005555555556,Central,2010,2010,2011.0,2011,2011,2015.0,1.0,1.0,S -> S,S_to_S,S_to_S,S_to_S,Storm,Storm,Isolated Storm,Isolated Storm,2005,2008,4,32.38499512991444,,0.34152473575690273,28.164262225356907,,1.907380681356727,41.93183664259121,,0.921129754672595,0.13032989159411001,3.441893604308575,0.4251220159831679,0.0,0.0,,29.117304,1.11,18.51984,0.0,47.637144,1.11,4.220732904557529,0,13.7675744172343,1,,,non_impact,Storm-linked,21.631033898414216,High baseline HC,8.508179816358144
Reef_19_138,-19.85005555555556,Central,2022,2022,2024.0,2024,2024,,2.0,2.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Moderate),2017,2019,2,42.02409212930032,,0.916418510040196,50.53699495568969,,1.206896886069899,,,,-0.20257196277308626,,,0.013333333333333334,0.03,56.84707934191421,0.0,5.75,0.0,6.0200000000000005,0.0,11.77,-8.512902826389372,0,,0,,,non_impact,Heat-linked,21.631033898414216,High baseline HC,18.14727681574403
Reef_20_104,-20.031713888888888,South,2010,2010,,2010,2010,2013.0,,,Isolated Storm,Isolated_Storm,Isolated_Storm,Isolated_Storm,Storm,,Isolated Storm,,2005,2007,2,48.33788183453526,14.661095110521016,1.113160008111917,15.295215205172893,,,37.99528067105546,25.29710809103936,1.9925526024878435,0.683577049206878,7.5666884886275225,0.4696123331093996,0.16,0.0,,29.117304,1.14,0.0,0.0,29.117304,1.14,33.042666629362365,1,22.700065465882567,1,0.6869925396914195,1.0,recovered,Storm-linked,21.631033898414216,High baseline HC,24.461066520978967
Reef_20_104,-20.031713888888888,South,2024,2024,,2025,2025,,,,Isolated Heatwave,Isolated_Heatwave,Isolated_Heatwave,Isolated_Heatwave,Heatwave,,Isolated Heatwave (Moderate),,2021,2022,2,37.60570362637359,17.279415287321786,1.148583248477404,37.18468541884122,,,,,,0.011195594469268275,,,0.0,0.0,,0.0,5.5600000000000005,0.0,0.0,0.0,5.5600000000000005,0.42101820753237007,0,,0,,,non_impact,Heat-linked,21.631033898414216,High baseline HC,13.728888312817297
Reef_20_353,-20.96339722222222,South,2020,2020,,2020,2020,,,,Isolated Heatwave,Isolated_Heatwave,Isolated_Heatwave,Isolated_Heatwave,Heatwave,,Isolated Heatwave (Moderate),,2016,2018,2,26.285237766170802,21.305169458465556,0.9294256973984484,33.44469672660422,18.64574053883248,4.593963530686543,,,,-0.2723756590723204,,,0.0,0.0,17.726557378133148,0.0,5.66,0.0,0.0,0.0,5.66,-7.159458960433419,0,,0,,,non_impact,Heat-linked,21.631033898414216,High baseline HC,2.4084224526145093
Reef_21_060,-21.01388888888889,South,2024,2024,,2024,2024,,,,Isolated Heatwave,Isolated_Heatwave,Isolated_Heatwave,Isolated_Heatwave,Heatwave,,Isolated Heatwave (Severe),,2020,2022,2,14.072851378419717,20.81064433232949,8.73277132023123,14.520742210618176,37.190700425713615,0.5684799049864541,,,,-0.031826587246226834,,,0.0,0.0,53.51051365470705,0.0,8.99,0.0,0.0,0.0,8.99,-0.4478908321984587,0,,0,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-9.803963935136576
Reef_21_064,-21.05777777777778,South,2020,2020,2024.0,2026,2026,,4.0,4.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Severe),2016,2018,2,10.132745300355703,18.12125611351972,1.3752343149283384,24.58518877873856,,,,,,-1.0,,,0.17333333333333334,1.88,30.11656778130269,0.0,7.34,0.0,8.82,0.0,16.16,-14.452443478382856,0,,0,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-13.74407001320059
Reef_21_139,-21.472475,South,2020,2020,2024.0,2025,2025,,4.0,4.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Severe),2016,2018,2,26.17679007439525,34.9915751592637,3.646891107038278,19.733488160535856,14.976580983405126,4.760243449776748,,,,0.24614560821045398,,,0.0,0.0,30.483924862586665,0.0,5.57,0.0,8.6,0.0,14.17,6.443301913859393,1,,0,,,recovery_unobserved,Heat-linked,21.631033898414216,High baseline HC,2.299974760838957
Reef_21_245,-21.301666666666662,South,2014,2014,2018.0,2020,2020,,4.0,4.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Moderate),2010,2012,2,15.869766148257515,6.824913262155452,0.9661073310318136,37.73387830981951,13.841495534530704,1.3644045916708547,,,,-1.0,,,0.0,0.0,43.87866354042895,0.0,6.78,0.0,4.22,0.0,11.0,-21.864112161561994,0,,0,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-8.007049165298778
Reef_21_245,-21.301666666666662,South,2019,2019,2020.0,2020,2020,,1.0,1.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Severe),Isolated Heatwave (Moderate),2014,2016,2,27.4420765949908,20.932016377630198,1.6927537897599887,37.73387830981951,13.841495534530704,1.3644045916708547,,,,-0.3750372782177623,,,0.0,0.0,,0.0,12.43,0.0,4.55,0.0,16.98,-10.291801714828708,0,,0,,,non_impact,Heat-linked,21.631033898414216,High baseline HC,3.565261281434509
Reef_21_591,-21.02861111111111,South,2017,2017,2020.0,2020,2020,2024.0,3.0,3.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Severe),2012,2014,2,28.698247031119564,27.22698067454215,2.195443961659884,15.935603307575375,28.313231832297035,9.384549341992315,19.970891213559504,31.97703534107689,2.4287621259163688,0.4447185819295771,1.0088219764960322,0.1406109544463945,0.0,0.0,,0.0,4.29,0.0,8.9,0.0,13.190000000000001,12.762643723544189,1,4.035287905984129,1,0.31617962495810614,0.0,failed,Heat-linked,21.631033898414216,High baseline HC,4.8214317175632715
Reef_21_591,-21.02861111111111,South,2022,2022,2024.0,2024,2024,,2.0,2.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Severe),2018,2020,2,14.023708849114103,26.376079395481515,7.024926861994354,19.970891213559504,31.97703534107689,2.4287621259163688,,,,-0.4240805644521844,,,0.0,0.0,61.67270011511894,0.0,4.39,0.0,8.13,0.0,12.52,-5.947182364445402,0,,0,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-9.85310646444219
Reef_21_591,-21.02861111111111,South,2025,2025,,2025,2025,,,,Isolated Heatwave,Isolated_Heatwave,Isolated_Heatwave,Isolated_Heatwave,Heatwave,,Isolated Heatwave (Moderate),,2020,2023,3,18.634664128544035,29.46045854940818,5.684496837626444,22.571152819435543,35.98010651068754,1.7953531416746673,,,,-0.21124548656939351,,,0.0,0.0,43.79186410159457,0.0,4.11,0.0,0.0,0.0,4.11,-3.936488690891508,0,,0,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-5.242151185012258
Reef_22_084,-22.000275,South,2024,2024,,2025,2025,,,,Isolated Heatwave,Isolated_Heatwave,Isolated_Heatwave,Isolated_Heatwave,Heatwave,,Isolated Heatwave (Severe),,2020,2022,2,17.227816372086995,12.12567336373756,0.2471675150056982,10.558523495026016,,,,,,0.38712351774695947,,,0.0,0.0,,0.0,8.45,0.0,0.0,0.0,8.45,6.669292877060979,1,,0,,,recovery_unobserved,Heat-linked,21.631033898414216,Low baseline HC,-6.648998941469298
Rib_Reef,-18.48361111111112,Central,2000,2000,,2003,2003,2007.0,,,Isolated Storm,Isolated_Storm,Isolated_Storm,Isolated_Storm,Storm,,Isolated Storm,,1995,1998,4,53.66461389743648,,0.9639040908088856,3.3462309512581743,,10.810557364593157,6.596470838306012,6.858684721516283,6.432896969440121,0.9376454853909232,0.8125599717619595,0.060565792819448565,2.0266666666666664,1.36,26.145483406271293,25.534092598201067,0.0,0.0,0.0,25.534092598201067,0.0,50.31838294617831,1,3.250239887047838,1,0.06459348843790089,0.0,failed,Storm-linked,21.631033898414216,High baseline HC,29.78779858388019
Rib_Reef,-18.48361111111112,Central,2022,2022,2025.0,2025,2025,,3.0,3.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Moderate),2017,2020,4,10.560424222503286,14.435168376372658,3.8962899536580755,30.90179824253625,23.12834973018966,7.236702241956807,,,,-1.0,,,0.0,0.0,54.40792297048448,0.0,5.2,0.0,6.32,0.0,11.52,-20.341374020032962,0,,0,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-13.316391091053006
Rib_Reef,-18.48361111111112,Central,2024,2024,2024.0,2024,2024,,0.0,0.0,S -> H,S_to_H,S_to_H,S_to_H,Storm,Heatwave,Sequential S->H (Same Year),Sequential S->H (Same Year),2019,2022,4,6.708832394894447,18.723403040269673,3.96639086441503,25.193787896433133,20.3456739428064,4.768971382239784,,,,-1.0,,,0.0,0.0,52.6813463696467,20.33621338401001,0.0,0.0,6.7,20.33621338401001,6.7,-18.484955501538685,0,,0,,,non_impact,Storm-linked,21.631033898414216,Low baseline HC,-17.167982918661846
Roxburgh_Reef,-18.436072222222226,Central,2011,2011,,2012,2012,2016.0,,,Isolated Storm,Isolated_Storm,Isolated_Storm,Isolated_Storm,Storm,,Isolated Storm,,2007,2008,2,12.449233174850857,8.647370871347855,2.1380504619558387,5.849375220633635,3.628693393022233,2.830572396322536,18.49258485527629,18.68948169667134,0.7943450029543099,0.5301417253192616,3.160802408660664,1.0155813982329174,0.0,0.0,,24.203893128179825,1.5,0.0,0.0,24.203893128179825,1.5,6.599857954217222,1,12.643209634642655,1,1.9156790528444347,1.0,recovered,Storm-linked,21.631033898414216,Low baseline HC,-11.427582138705436
Roxburgh_Reef,-18.436072222222226,Central,2016,2016,2017.0,2018,2018,,1.0,1.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Moderate),2012,2014,2,6.314552733813878,9.651120980445965,2.552436012796559,10.312285713552315,12.593173720463083,2.1266366495923235,,,,-0.6330983599726591,,,0.0,0.0,60.27622454958196,0.0,5.0,0.0,7.54,0.0,12.54,-3.997732979738437,0,,0,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-17.562262579742416
Sand_bank_No_1,-14.1985,North-Central,2022,2022,2022.0,2023,2023,,0.0,0.0,S -> H,S_to_H,S_to_H,S_to_H,Storm,Heatwave,Sequential S->H (Same Year),Sequential S->H (Same Year),2019,2020,2,30.38882571945325,20.167473064643378,4.524992773023305,37.73820646132727,24.21511968458317,3.9066418139588928,,,,-0.24184484157837507,,,0.0,0.0,43.14553846922543,19.857384,0.0,0.0,6.390000000000001,19.857384,6.390000000000001,-7.349380741874022,0,,0,,,non_impact,Storm-linked,21.631033898414216,High baseline HC,6.512010405896959
Sand_bank_No_1,-14.1985,North-Central,2024,2024,2025.0,2025,2025,,1.0,1.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Severe),2019,2022,4,36.9578289940874,22.050165136888086,4.1197615917099535,41.72627597778458,20.52409961085193,2.974609958407994,,,,-0.12902400150344462,,,0.0,0.0,60.31206203836404,0.0,7.49,0.0,8.13,0.0,15.620000000000001,-4.7684469836971815,0,,0,,,non_impact,Heat-linked,21.631033898414216,High baseline HC,13.081013680531107
Slate_Reef,-19.667883333333336,Central,2010,2010,,2011,2011,2015.0,,,Isolated Storm,Isolated_Storm,Isolated_Storm,Isolated_Storm,Storm,,Isolated Storm,,2005,2007,2,39.03343660288863,10.490560605065602,0.46847868952031757,10.950684057441787,4.311380390957448,3.8178364910882014,17.653969041749072,25.38429520959232,0.8833751292712398,0.7194537552803795,1.6758212460768211,0.1717318680521001,0.0,0.0,,29.117304,0.77,0.0,0.0,29.117304,0.77,28.08275254544684,1,6.703284984307285,1,0.23869757686534587,0.0,failed,Storm-linked,21.631033898414216,High baseline HC,15.156621289332335
Slate_Reef,-19.667883333333336,Central,2022,2022,2024.0,2025,2025,,2.0,2.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Severe),2017,2019,2,31.34449453672861,22.011534317677825,1.336841063853725,37.66785135522074,15.078250766550433,0.947858444407988,,,,-0.2017373995641434,,,0.0,0.0,46.38918904968692,0.0,5.63,0.0,8.61,0.0,14.239999999999998,-6.32335681849213,0,,0,,,non_impact,Heat-linked,21.631033898414216,High baseline HC,7.467679223172318
Small_Lagoon_Reef,-21.87138888888889,South,2024,2024,,2026,2026,,,,Isolated Heatwave,Isolated_Heatwave,Isolated_Heatwave,Isolated_Heatwave,Heatwave,,Isolated Heatwave (Severe),,2020,2022,2,20.11688593779416,16.620357696976715,0.5280627746662107,9.901715067216994,,,,,,0.5077908629677934,,,0.41,0.0,,0.0,8.69,0.0,0.0,0.0,8.69,10.215170870577165,1,,0,,,recovery_unobserved,Heat-linked,21.631033898414216,Low baseline HC,-3.759929375762134
Snake_Reef,-22.031944444444445,South,2024,2024,,2026,2026,,,,Isolated Heatwave,Isolated_Heatwave,Isolated_Heatwave,Isolated_Heatwave,Heatwave,,Isolated Heatwave (Moderate),,2019,2022,3,42.724919526658994,17.46385472387058,1.3714359411968795,21.887766023277504,,,,,,0.48770492102108626,,,1.9233333333333331,0.09,55.21236397164692,0.0,7.58,0.0,0.0,0.0,7.58,20.83715350338149,1,,0,,,recovery_unobserved,Heat-linked,21.631033898414216,High baseline HC,18.8481042131027
St_Crispin_Reef,-16.10346388888889,Central,2016,2016,2017.0,2018,2018,2022.0,1.0,1.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Severe),2011,2014,4,18.527485707652072,14.378422355438566,0.9873397223037863,12.848689308633146,15.750822886854367,2.5840437763715447,34.84661438936501,25.264624497159605,1.0023841579715704,0.3065065864103469,5.499481270182965,1.1873130238954364,0.0033333333333333335,0.0,55.27794714955885,0.0,5.82,0.0,8.58,0.0,14.4,5.6787963990189265,1,21.99792508073186,1,3.873694976022074,1.0,recovered,Heat-linked,21.631033898414216,Low baseline HC,-5.34932960590422
St_Crispin_Reef,-16.10346388888889,Central,2020,2020,2022.0,2025,2025,,2.0,2.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Moderate),2015,2018,4,15.934400643010404,22.773582336425186,2.016059172691137,33.07086898582612,17.993733338328866,1.6114633769062456,,,,-1.0,,,0.0,0.0,62.55085175259339,0.0,6.34,0.0,4.5,0.0,10.84,-17.13646834281571,0,,0,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-7.9424146705458885
St_Crispin_Reef,-16.10346388888889,Central,2024,2024,2024.0,2026,2026,,0.0,0.0,S -> H,S_to_H,S_to_H,S_to_H,Storm,Heatwave,Sequential S->H (Same Year),Sequential S->H (Same Year),2019,2022,4,24.945689142279775,18.239152169155325,2.269118170158787,23.338841326065403,,,,,,0.06441384750084814,,,0.0,0.0,105.19828117020782,18.51984,0.0,0.0,5.87,18.51984,5.87,1.6068478162143727,0,,0,,,non_impact,Storm-linked,21.631033898414216,High baseline HC,1.0688738287234827
St_Crispin_Reef,-16.10346388888889,Central,2025,2025,,2026,2026,,,,Isolated Heatwave,Isolated_Heatwave,Isolated_Heatwave,Isolated_Heatwave,Heatwave,,Isolated Heatwave (Moderate),,2020,2023,4,29.776629295882156,20.15570850036977,1.8235968650337646,23.338841326065403,,,,,,0.21620271071806782,,,0.0,0.0,89.46277373005722,0.0,5.34,0.0,0.0,0.0,5.34,6.437787969816753,1,,0,,,recovery_unobserved,Heat-linked,21.631033898414216,High baseline HC,5.899813982325863
Taylor_Reef,-17.823888888888888,Central,2020,2020,2022.0,2023,2023,,2.0,2.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Moderate),2016,2018,3,31.21508927026939,21.295705577754912,1.4228386528602672,8.222318546795194,13.239176161861517,1.2714493036721066,,,,0.7365915414944372,,,4.786666666666666,0.0,35.58706743583188,0.0,5.84,0.0,5.38,0.0,11.219999999999999,22.992770723474198,1,,0,,,recovery_unobserved,Heat-linked,21.631033898414216,High baseline HC,7.338273956713099
Taylor_Reef,-17.823888888888888,Central,2024,2024,2025.0,2025,2025,,1.0,1.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Moderate),2020,2022,2,6.427982019813758,10.336472235145408,0.6930616006639183,14.041346200117315,18.16932747531618,2.405284860250393,,,,-1.0,,,0.0,0.0,67.87083560056749,0.0,4.6000000000000005,0.0,5.76,0.0,10.36,-7.613364180303558,0,,0,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-17.448833293742535
Tern_Island,-20.91027777777777,South,2017,2017,2019.0,2020,2020,2024.0,2.0,2.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Moderate),2012,2014,2,17.30656324415055,14.4878595167853,0.5974134145726973,20.433693276548336,11.65101276089178,1.400095908592942,11.841566468936628,10.969667114217888,0.5176790869243764,-0.18069041139376568,-2.148031701902927,-0.49646638020496436,0.0,0.0,,0.0,4.01,0.0,4.84,0.0,8.85,-3.127130032397787,0,-8.592126807611708,1,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-6.570252069405743
Tern_Island,-20.91027777777777,South,2020,2020,2022.0,2025,2025,,2.0,2.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Severe),Isolated Heatwave (Moderate),2016,2018,2,21.13665964557321,14.01154774903061,1.9182810693258443,4.475354712083805,13.401750498898732,0.6343268652450957,,,,0.7882657530977886,,,0.01,0.0,50.927507414094094,0.0,8.11,0.0,5.0,0.0,13.11,16.661304933489404,1,,0,,,recovery_unobserved,Heat-linked,21.631033898414216,Low baseline HC,-2.740155667983082
Tern_Island,-20.91027777777777,South,2024,2024,,2025,2025,,,,Isolated Heatwave,Isolated_Heatwave,Isolated_Heatwave,Isolated_Heatwave,Heatwave,,Isolated Heatwave (Moderate),,2020,2022,2,28.29273659096389,11.65101276089178,1.400095908592942,4.475354712083805,13.401750498898732,0.6343268652450957,,,,0.8418196593427749,,,5.236666666666667,2.23,87.45456862494561,0.0,7.54,0.0,0.0,0.0,7.54,23.817381878880084,1,,0,,,recovery_unobserved,Heat-linked,21.631033898414216,High baseline HC,4.415921277407598
Thetford_Reef,-16.80611111111111,Central,1990,1990,1991.0,1994,1994,1998.0,1.0,1.0,S -> S,S_to_S,S_to_S,S_to_S,Storm,Storm,Isolated Storm,Isolated Storm,1986,1988,3,24.570225620197363,,,15.476507072507422,,1.2285885806302332,29.80890953045496,,2.257011711496014,0.3701113163655554,3.583100614486885,0.5833240068485953,0.0,0.0,,21.760466282362053,0.0,20.31405414732738,0.0,42.07452042968943,0.0,9.09371854768994,1,14.33240245794754,1,1.5760771990890758,1.0,recovered,Storm-linked,21.631033898414216,High baseline HC,0.69341030664107
Thetford_Reef,-16.80611111111111,Central,2010,2010,2011.0,2012,2012,2016.0,1.0,1.0,S -> S,S_to_S,S_to_S,S_to_S,Storm,Storm,Isolated Storm,Isolated Storm,2005,2008,4,13.97415504936459,6.558477923324037,3.3557419062968608,19.036148378178712,14.048714075212738,1.7082610783356746,30.239679241872828,30.910540615174853,2.559209453138504,-0.36223967108796984,2.800882715923529,0.8017322567351608,0.0,0.0,73.84719298630995,18.51984,1.24,21.73302444896565,1.4,40.25286444896565,2.6399999999999997,-5.061993328814122,0,11.203530863694116,1,,,non_impact,Storm-linked,21.631033898414216,Low baseline HC,-9.902660264191702
Thetford_Reef,-16.80611111111111,Central,2020,2020,2022.0,2022,2022,2025.0,2.0,2.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Moderate),2015,2018,4,24.68832971882183,20.982873958797427,2.6484552106095793,20.704742317266387,16.25778232263067,3.4214425138041777,20.857183958615693,19.993802341017044,3.009232259046456,0.1613550793806211,0.05081388044976857,0.006174643772400999,0.0,0.0,61.45274513162836,0.0,6.23,0.0,4.6000000000000005,0.0,10.830000000000002,3.983587401555443,0,0.1524416413493057,1,,,non_impact,Heat-linked,21.631033898414216,High baseline HC,0.8115144052655374
Thetford_Reef,-16.80611111111111,Central,2024,2024,2025.0,2025,2025,,1.0,1.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Moderate),2019,2022,4,18.512776563331425,13.14605270683623,3.313309405884757,20.857183958615693,19.993802341017044,3.009232259046456,,,,-0.12663726520244814,,,0.0,0.0,113.41921118078405,0.0,7.34,0.0,6.72,0.0,14.059999999999999,-2.344407395284268,0,,0,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-5.364038750224868
Turner_Cay,-21.71815277777777,South,2024,2024,,2025,2025,,,,Isolated Heatwave,Isolated_Heatwave,Isolated_Heatwave,Isolated_Heatwave,Heatwave,,Isolated Heatwave (Severe),,2019,2022,3,6.884196136202493,21.521811199531825,1.807805685105021,13.084555999175969,16.693612197029772,2.1242260263439565,,,,-0.9006657771365822,,,0.016666666666666666,0.0,119.73787976910208,0.0,9.27,0.0,0.0,0.0,9.27,-6.2003598629734755,0,,0,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-16.9926191773538
Wade_Reef,-21.98778611111112,South,2021,2021,2024.0,2024,2024,,3.0,3.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Severe),Isolated Heatwave (Severe),2016,2018,2,24.879053642410938,24.18700187218367,0.9478893503234256,14.239840379719848,22.278302025163207,5.012311222515856,,,,0.42763737783637346,,,0.29333333333333333,0.0,,0.0,12.45,0.0,9.33,0.0,21.78,10.63921326269109,1,,0,,,recovery_unobserved,Heat-linked,21.631033898414216,High baseline HC,1.002238328854645
Wade_Reef,-21.98778611111112,South,2025,2025,,2026,2026,,,,Isolated Heatwave,Isolated_Heatwave,Isolated_Heatwave,Isolated_Heatwave,Heatwave,,Isolated Heatwave (Severe),,2020,2023,3,6.07117414377739,17.039584320735713,4.007889819429664,18.8237685019782,,,,,,-1.0,,,0.013333333333333334,0.0,,0.0,14.33,0.0,0.0,0.0,14.33,-12.75259435820081,0,,0,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-17.8056411697789
Wreck_Island,-23.33258333333333,South,2024,2024,,2026,2026,,,,Isolated Heatwave,Isolated_Heatwave,Isolated_Heatwave,Isolated_Heatwave,Heatwave,,Isolated Heatwave (Severe),,2019,2022,3,70.99649532575863,19.750106294648923,0.8961670067212012,14.374392023162123,,,,,,0.7975337802632791,,,0.0,0.0,56.11377036620431,0.0,11.64,0.0,0.0,0.0,11.64,56.62210330259651,1,,0,,,recovery_unobserved,Heat-linked,21.631033898414216,High baseline HC,47.11968001220234
Yonge_Reef,-14.595263888888889,North-Central,2015,2015,2016.0,2017,2017,2021.0,1.0,1.0,S -> H,S_to_H,S_to_H,S_to_H,Storm,Heatwave,Isolated Storm,Isolated Heatwave (Severe),2011,2013,2,31.578580484193566,26.111823924909544,1.9070604700281732,7.237340921996596,12.424416097692898,5.172566759946124,20.958403647046804,15.170672757201428,5.101218301497849,0.7708148747972,3.430265681262552,0.43450536771018533,0.0,0.0,54.6561179047309,29.117304,1.37,0.0,11.49,29.117304,12.86,24.341239562196968,1,13.721062725050208,1,0.563696137577136,1.0,recovered,Storm-linked,21.631033898414216,High baseline HC,7.701765170637273
Yonge_Reef,-14.595263888888889,North-Central,2017,2017,2020.0,2021,2021,2025.0,3.0,3.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Severe),Isolated Heatwave (Severe),2013,2015,2,19.957524489140653,29.38798970260047,3.096717821126834,20.958403647046804,15.170672757201428,5.101218301497849,42.648379208756,23.91360153984672,3.723663101406885,-0.05015046622895304,5.422493890427298,1.0868069120251465,0.0,0.0,54.16445907651583,0.0,8.93,0.0,8.11,0.0,17.04,-1.0008791579061516,0,21.689975561709193,1,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-3.91929082441564
Yonge_Reef,-14.595263888888889,North-Central,2021,2021,2022.0,2022,2022,2025.0,1.0,1.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Moderate),2017,2019,2,9.813985377373704,14.478151391359098,5.003521384577151,30.16218990563604,13.074632353135488,5.536433542178537,42.648379208756,23.91360153984672,3.723663101406885,-1.0,4.162063101039986,1.2722852972562055,0.0,0.0,56.84934667767412,0.0,4.1,0.0,4.65,0.0,8.75,-20.348204528262336,0,12.486189303119957,1,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-14.062829936182588
Yonge_Reef,-14.595263888888889,North-Central,2024,2024,2025.0,2025,2025,,1.0,1.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Severe),Isolated Heatwave (Severe),2019,2022,3,21.170407795144552,14.925730598454072,5.157375950961521,42.648379208756,23.91360153984672,3.723663101406885,,,,-1.0,,,0.0,0.0,101.02200870456248,0.0,8.08,0.0,8.290000000000001,0.0,16.37,-21.477971413611446,0,,0,,,non_impact,Heat-linked,21.631033898414216,Low baseline HC,-2.7064075184117407
