reef_name,region_lat,sector,start_year,event_year,target_year,end_year,nadir_year,final_year,gap_years,time_gap_years,sequence_type,sequence_type_primary,seq_category_main,seq_category,start_event_type,target_event_type,start_disturbance_type,target_disturbance_type,baseline_start_year,baseline_end_year,baseline_survey_n,baseline_hc,baseline_juv,baseline_algae,nadir_hc,nadir_juv,nadir_algae,final_hc,final_juv,final_algae,rel_loss,recovery_rate,recovery_pct,cots_lag_3yr,initial_cots,initial_herbivore,start_max_wind,start_max_dhw,target_max_wind,target_max_dhw,storm_exposure_seq,heat_exposure_seq,drop_abs,impact_flag,recovery_gain_abs,recovery_observed_flag,recovery_frac_loss,recovered_flag,fate_status,disturbance_group,baseline_hc_median,baseline_hc_group,juv_change_nadir,juv_loss,juv_recovery_rate,baseline_span_years,baseline_recent_gap_years,baseline_search_window_min_years,baseline_search_window_max_years,seq_category_model,is_s_to_h,is_h_to_s,is_isolated_heatwave,log_gap,gap_squared,storm_exposure_seq_c,heat_exposure_seq_c,baseline_hc_c,gap_years_c,start_year_c,region_lat_c,cots_lag_3yr_c,initial_cots_c,initial_herbivore_c
Reef_20_104,-20.031713888888888,South,2009,2009,2010.0,2010,2010,2013.0,1.0,1.0,S -> S,S_to_S,S_to_S,S_to_S,Storm,Storm,Isolated Storm,Isolated Storm,2004,2007,3,45.82304777822262,14.661095110521016,1.0515574378426975,15.295215205172893,,,37.99528067105546,25.29710809103936,1.9925526024878435,0.6662113074800333,7.566688488627522,0.4953853260862923,0.16,0.0,37.72065094598248,28.812487687609003,0.44,29.117304,1.14,57.92979168760901,1.5799999999999998,30.52783257304973,1,22.700065465882567,1,0.7435858871265695,1.0,recovered,Storm-linked,25.695484005339758,High baseline HC,,,,5,2,2,5,S_to_S,0,0,0,0.6931471805599453,1.0,36.51734878743577,-4.382999999999999,18.311201590154134,-1.46875,-1.8333333333332575,-0.6835444212962969,-0.2769166666666667,-0.2345,-4.948061622105676
Reef_20_104,-20.031713888888888,South,2017,2017,,2017,2017,2021.0,,,Isolated Storm,Isolated_Storm,Isolated_Storm,Isolated_Storm,Storm,,Isolated Storm,,2013,2015,2,43.41738692541483,31.54598364490517,2.265971095936078,56.7359331998962,28.381791187691302,0.8730850361841714,48.64984513503214,17.279415287321786,1.148583248477404,-0.3067560536833049,-2.021522016216016,-0.1862407813430795,0.0,0.0,30.5591724126918,34.47760163605681,2.18,0.0,0.0,34.47760163605681,2.18,-13.31854627448137,0,-8.086088064864065,1,,,non_impact,Storm-linked,25.695484005339758,High baseline HC,-0.10030413040313932,0.10030413040313932,-0.35194261257922776,4,2,2,5,Isolated_Storm,0,0,0,0.0,,13.065158735883571,-3.782999999999999,15.905540737346342,,6.1666666666667425,-0.6835444212962969,-0.4369166666666667,-0.2345,-12.109540155396353
Reef_21_060,-21.01388888888889,South,2015,2015,2017.0,2018,2018,2022.0,2.0,2.0,S -> H,S_to_H,S_to_H,S_to_H,Storm,Heatwave,Isolated Storm,Isolated Heatwave (Moderate),2010,2012,2,5.086118172395081,8.249966718802158,9.673589667559575,1.8641535501526096,11.44176168510354,1.6833525274201355,23.695570935162245,,,0.6334820609811412,5.457854346252409,4.292353548429077,1.3966666666666665,0.0,,41.000868,1.32,0.0,4.38,41.000868,5.7,3.2219646222424716,0,21.831417385009637,1,,,non_impact,Storm-linked,25.695484005339758,Low baseline HC,0.38688579906960036,0.0,,5,3,2,5,S_to_H,1,0,0,1.0986122886681098,4.0,19.588425099826758,-0.262999999999999,-22.425728015673407,-0.46875,4.1666666666667425,-1.6657194212962985,0.9597499999999999,-0.2345,
Reef_21_064,-21.05777777777778,South,2015,2015,,2018,2018,2023.0,,,Isolated Storm,Isolated_Storm,Isolated_Storm,Isolated_Storm,Storm,,Isolated Storm,,2010,2012,2,20.396880098977768,10.020118105322004,0.0705025220157362,7.356867637191203,16.863074434831237,2.097015130700256,22.255136543642912,,,0.6393140714907714,2.9796537812903416,0.7304190069342206,0.7533333333333333,0.0,,41.000868,1.13,0.0,0.0,41.000868,1.13,13.040012461786564,1,14.898268906451708,1,1.1425041923932757,1.0,recovered,Storm-linked,25.695484005339758,Low baseline HC,0.6829217238342452,0.0,,5,3,2,5,Isolated_Storm,0,0,0,0.0,,19.588425099826758,-4.832999999999999,-7.114966089090721,,4.1666666666667425,-1.7096083101851889,0.3164166666666666,-0.2345,
Reef_21_187,-21.414166666666667,South,2015,2015,,2018,2018,2022.0,,,Isolated Storm,Isolated_Storm,Isolated_Storm,Isolated_Storm,Storm,,Isolated Storm,,2010,2012,2,14.405393523595874,9.118004343576064,0.269879155480452,23.97244048923216,37.819906580891455,0.8992363837772913,51.25023837125158,,,-0.6641295116280974,6.819449470504854,1.8935822778696527,0.0,0.0,,22.23808902226356,0.29,0.0,0.0,22.23808902226356,0.29,-9.567046965636285,0,27.277797882019417,1,,,non_impact,Storm-linked,25.695484005339758,Low baseline HC,3.1478272169871064,0.0,,5,3,2,5,Isolated_Storm,0,0,0,0.0,,0.8256461220903191,-5.672999999999999,-13.106452664472615,,4.1666666666667425,-2.0659971990740758,-0.4369166666666667,-0.2345,
Reef_21_187,-21.414166666666667,South,2024,2024,,2025,2025,,,,Isolated Heatwave,Isolated_Heatwave,Isolated_Heatwave,Isolated_Heatwave,Heatwave,,Isolated Heatwave (Moderate),,2020,2022,2,38.03566353562324,17.340266666399057,0.938881952411021,21.8893710077886,21.467336061690244,1.9675565966978164,,,,0.4245040319255225,,,0.1399999999999999,0.15,38.2447364383043,0.0,7.25,0.0,0.0,0.0,7.25,16.146292527834643,1,,0,,,recovery_unobserved,Heat-linked,25.695484005339758,High baseline HC,0.23800495544214312,0.0,,4,2,2,5,Isolated_Heatwave,0,0,1,0.0,,-21.41244290017324,1.2870000000000008,10.523817347554754,,13.166666666666742,-2.0659971990740758,-0.2969166666666668,-0.08449999999999999,-4.423976129783853
Reef_21_278,-21.10443611111112,South,2017,2017,2020.0,2020,2020,,3.0,3.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Moderate),2012,2014,2,27.39649198414652,20.84444694298104,0.837057560487866,28.20428954715422,9.204530794179288,1.828851981199825,,,,-0.0294854378974923,,,0.0,0.0,,0.0,4.12,0.0,7.52,0.0,11.64,-0.8077975630076999,0,,0,,,non_impact,Heat-linked,25.695484005339758,High baseline HC,-0.5584180851927696,0.5584180851927696,,5,3,2,5,H_to_H,0,0,0,1.3862943611198906,9.0,-21.41244290017324,5.677000000000001,-0.11535420392196727,0.53125,6.1666666666667425,-1.7562666435185292,-0.4369166666666667,-0.2345,
Reef_21_529,-21.86592777777778,South,2009,2009,,2011,2011,2015.0,,,Isolated Storm,Isolated_Storm,Isolated_Storm,Isolated_Storm,Storm,,Isolated Storm,,2004,2007,3,50.40219510409819,13.616221128995022,7.987726452556347,1.175435583140599,1.9296479313583603,1.51668565654402,9.678300562248596,19.616368765880484,10.30332039731717,0.9766788811337896,2.1257162447769997,0.168700290960475,0.0,0.0,34.097316446969785,42.338412,0.32,0.0,0.0,42.338412,0.32,49.22675952095759,1,8.502864979107997,1,0.17272851314716386,0.0,failed,Storm-linked,25.695484005339758,High baseline HC,-0.8582831526399585,0.8582831526399585,1.2989448883772303,5,2,2,5,Isolated_Storm,0,0,0,0.0,,20.92596909982676,-5.642999999999999,22.8903489160297,,-1.8333333333332575,-2.51775831018519,-0.4369166666666667,-0.2345,-8.571396121118369
Reef_21_529,-21.86592777777778,South,2024,2024,,2025,2025,,,,Isolated Heatwave,Isolated_Heatwave,Isolated_Heatwave,Isolated_Heatwave,Heatwave,,Isolated Heatwave (Moderate),,2019,2021,2,28.878167311618824,21.478755229172695,0.9413121281024716,22.709186259324632,15.931803384987958,0.8957450533865507,,,,0.2136209332720421,,,0.0,0.0,36.74426129884761,0.0,7.19,0.0,0.0,0.0,7.19,6.168981052294193,1,,0,,,recovery_unobserved,Heat-linked,25.695484005339758,High baseline HC,-0.25825294738918586,0.25825294738918586,,5,3,2,5,Isolated_Heatwave,0,0,1,0.0,,-21.41244290017324,1.2270000000000012,1.3663211235503354,,13.166666666666742,-2.51775831018519,-0.4369166666666667,-0.2345,-5.924451269240542
Reef_21_550,-21.950930555555555,South,2020,2020,2024.0,2025,2025,,4.0,4.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Moderate),2016,2018,2,47.86239958562565,25.25205922402279,1.0764876223265505,35.92423019389772,,,,,,0.2494268882271686,,,0.0,0.0,28.68907564398961,0.0,5.89,0.0,7.85,0.0,13.739999999999998,11.938169391727932,1,,0,,,recovery_unobserved,Heat-linked,25.695484005339758,High baseline HC,,,,4,2,2,5,H_to_H,0,0,0,1.6094379124341003,16.0,-21.41244290017324,7.776999999999999,20.350553397557164,1.53125,9.166666666666742,-2.602761087962964,-0.4369166666666667,-0.2345,-13.979636924098543
Reef_21_591,-21.02861111111111,South,2015,2015,2017.0,2018,2018,2022.0,2.0,2.0,S -> H,S_to_H,S_to_H,S_to_H,Storm,Heatwave,Isolated Storm,Isolated Heatwave (Moderate),2010,2012,2,26.548709731526,15.272198734528624,2.7830392904183867,12.11181439065283,24.438926958665995,4.665304381996392,20.811628588499588,,,0.5437889632628616,2.1749535494616894,0.3276925427195403,0.0,0.0,,41.000868,1.28,0.0,4.29,41.000868,5.57,14.43689534087317,1,8.699814197846758,1,0.6026097711753985,1.0,recovered,Storm-linked,25.695484005339758,High baseline HC,0.6002232149724773,0.0,,5,3,2,5,S_to_H,1,0,0,1.0986122886681098,4.0,19.588425099826758,-0.3929999999999989,-0.9631364565424896,-0.46875,4.1666666666667425,-1.6804416435185203,-0.4369166666666667,-0.2345,
Reef_22_084,-22.000275,South,2020,2020,2024.0,2025,2025,,4.0,4.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Severe),2016,2018,2,46.2850125678667,24.13123672607871,0.6491891019150703,10.558523495026016,,,,,,0.7718802932257114,,,0.0,2.9,25.56735196407622,0.0,6.48,0.0,8.45,0.0,14.93,35.726489072840685,1,,0,,,recovery_unobserved,Heat-linked,25.695484005339758,High baseline HC,,,,4,2,2,5,H_to_H,0,0,0,1.6094379124341003,16.0,-21.41244290017324,8.967,18.773166379798212,1.53125,9.166666666666742,-2.6521055324074077,-0.4369166666666667,2.6654999999999998,-17.101360604011933
Rib_Reef,-18.48361111111112,Central,1998,1998,2000.0,2003,2003,2007.0,2.0,2.0,H -> S,H_to_S,H_to_S,H_to_S,Heatwave,Storm,Isolated Heatwave (Moderate),Isolated Storm,1994,1996,3,54.54436176250285,,1.3109319439294866,3.3462309512581743,,10.810557364593157,6.596470838306012,6.858684721516283,6.432896969440121,0.9386512034767528,0.8125599717619595,0.0595889250881702,0.0066666666666666,0.0,32.30207115041534,0.0,4.21,25.534092598201067,0.0,25.534092598201067,4.21,51.19813081124468,1,3.250239887047838,1,0.06348356542606406,0.0,failed,Heat-linked,25.695484005339758,High baseline HC,,,,4,2,2,5,H_to_S,0,1,0,1.0986122886681098,4.0,4.121649698027827,-1.7529999999999992,27.032515574434363,-0.46875,-12.833333333333258,0.8645583564814707,-0.4302500000000001,-0.2345,-10.366641417672817
Rib_Reef,-18.48361111111112,Central,2011,2011,,2011,2011,2015.0,,,Isolated Storm,Isolated_Storm,Isolated_Storm,Isolated_Storm,Storm,,Isolated Storm,,2006,2009,4,10.535405905195113,10.869313184580776,6.82699781049211,8.877135485992458,4.594607114149016,1.0363084869036356,37.109829784922,47.79926913292508,1.4188272346286388,0.157399765526352,7.058173574732385,2.679791794733577,0.0,0.0,42.43247564121885,24.990323444774635,0.96,0.0,0.0,24.990323444774635,0.96,1.6582704192026547,0,28.23269429892954,1,,,non_impact,Storm-linked,25.695484005339758,Low baseline HC,-0.5772863440289002,0.5772863440289002,3.9749210722961106,5,2,2,5,Isolated_Storm,0,0,0,0.0,,3.5778805446013955,-5.002999999999999,-16.976440282873376,,0.16666666666674246,0.8645583564814707,-0.4369166666666667,-0.2345,-0.23623692686930298
Rib_Reef,-18.48361111111112,Central,2017,2017,,2019,2019,2023.0,,,Isolated Heatwave,Isolated_Heatwave,Isolated_Heatwave,Isolated_Heatwave,Heatwave,,Isolated Heatwave (Moderate),,2012,2015,4,20.943695365003727,31.94243739815249,1.8077791269748955,2.8672680891623696,11.455396060191148,3.5148727863883247,18.448450547833588,18.77861682334165,5.804947550091398,0.8630963619747122,3.8952956146678046,0.7439557435841478,0.0633333333333333,1.12,27.88183366725325,0.0,7.44,0.0,0.0,0.0,7.44,18.076427275841358,1,15.581182458671218,1,0.8619613943013527,1.0,recovered,Heat-linked,25.695484005339758,Low baseline HC,-0.6413737650197692,0.6413737650197692,0.22926305440842995,5,2,2,5,Isolated_Heatwave,0,0,1,0.0,,-21.41244290017324,1.4770000000000012,-6.568150823064762,,6.1666666666667425,0.8645583564814707,-0.3735833333333334,0.8855000000000002,-14.786878900834903
Slate_Reef,-19.667883333333336,Central,2003,2003,,2004,2004,2007.0,,,Isolated Storm,Isolated_Storm,Isolated_Storm,Isolated_Storm,Storm,,Isolated Storm,,1998,2001,4,41.63194946039364,,1.6305965963532851,41.93622203101182,,0.5378484795214592,35.54958228481734,10.490560605065602,0.2463682276013019,-0.0073086313411205,-2.128879915398161,-0.1534071747533797,0.0,0.0,30.09045705470116,27.295255775047657,0.15,0.0,0.0,27.295255775047657,0.15,-0.30427257061818125,0,-6.386639746194483,1,,,non_impact,Storm-linked,25.695484005339758,High baseline HC,,,,5,2,2,5,Isolated_Storm,0,0,0,0.0,,5.882812874874418,-5.812999999999999,14.120103272325153,,-7.8333333333332575,-0.319713865740745,-0.4369166666666667,-0.2345,-12.578255513386992
Slate_Reef,-19.667883333333336,Central,2009,2009,2010.0,2011,2011,2015.0,1.0,1.0,S -> S,S_to_S,S_to_S,S_to_S,Storm,Storm,Isolated Storm,Isolated Storm,2004,2007,3,40.00103174559636,10.490560605065602,0.4916019528540314,10.950684057441787,4.311380390957448,3.8178364910882014,17.653969041749072,25.38429520959232,0.8833751292712398,0.7262399598318529,1.6758212460768211,0.1675778021661963,0.0,0.0,51.02312934509366,42.338412,3.06,29.117304,0.77,71.455716,3.83,29.05034768815457,1,6.703284984307285,1,0.23074715167834578,0.0,failed,Storm-linked,25.695484005339758,High baseline HC,-0.5890228793992571,0.5890228793992571,2.0087501146944753,5,2,2,5,S_to_S,0,0,0,0.6931471805599453,1.0,50.043273099826756,-2.132999999999999,12.489185557527868,-1.46875,-1.8333333333332575,-0.319713865740745,-0.4369166666666667,-0.2345,8.354416777005504
Slate_Reef,-19.667883333333336,Central,2017,2017,,2019,2019,2023.0,,,Isolated Storm,Isolated_Storm,Isolated_Storm,Isolated_Storm,Storm,,Isolated Storm,,2013,2015,2,14.641311540921205,19.494154795359467,0.978852084751882,30.68167717851909,15.813175712826206,1.2455543845534924,46.87585057604239,14.117609768168656,1.373591669949736,-1.0,4.048543349380824,1.1060602974167977,0.0,0.0,41.10505774482977,35.75358,2.87,0.0,0.0,35.75358,2.87,-16.040365637597887,0,16.194173397523297,1,,,non_impact,Storm-linked,25.695484005339758,Low baseline HC,-0.18882475907134524,0.18882475907134524,-0.08697817178825192,4,2,2,5,Isolated_Storm,0,0,0,0.0,,14.34113709982676,-3.092999999999999,-12.870534647147284,,6.1666666666667425,-0.319713865740745,-0.4369166666666667,-0.2345,-1.563654823258382
Small_Lagoon_Reef,-21.87138888888889,South,2020,2020,2024.0,2026,2026,,4.0,4.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Severe),2016,2018,2,50.30119536468929,25.0025294660227,0.7374910114555397,9.901715067216994,,,,,,0.803151495795906,,,0.0166666666666666,4.13,44.003905604640494,0.0,6.17,0.0,8.69,0.0,14.86,40.399480297472294,1,,0,,,recovery_unobserved,Heat-linked,25.695484005339758,High baseline HC,,,,4,2,2,5,H_to_H,0,0,0,1.6094379124341003,16.0,-21.41244290017324,8.897,22.789349176620803,1.53125,9.166666666666742,-2.5232194212963,-0.42025000000000007,3.8954999999999997,1.3351930365523401
Snake_Reef,-22.031944444444445,South,2009,2009,,2011,2011,2015.0,,,Isolated Storm,Isolated_Storm,Isolated_Storm,Isolated_Storm,Storm,,Isolated Storm,,2004,2007,4,45.47099735626551,29.12953715841116,1.5419128777264348,27.63804053491198,6.905488758130371,2.126596327601965,49.092150454738245,24.692741665053084,2.883457135420292,0.3921831025968534,5.363527479956566,0.4718196469660254,0.0,0.0,30.738705412796445,42.338412,0.33,0.0,0.0,42.338412,0.33,17.832956821353527,1,21.454109919826266,1,1.2030596010941215,1.0,recovered,Storm-linked,25.695484005339758,High baseline HC,-0.7629386035014151,0.7629386035014151,0.6106260051504677,5,2,2,5,Isolated_Storm,0,0,0,0.0,,20.92596909982676,-5.632999999999999,17.959151168197018,,-1.8333333333332575,-2.683774976851854,-0.4369166666666667,-0.2345,-11.930007155291708
Snake_Reef,-22.031944444444445,South,2020,2020,2024.0,2026,2026,,4.0,4.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Moderate),2015,2017,2,55.249828047302486,25.416332979528143,2.0219499663956464,21.887766023277504,,,,,,0.6038401059902275,,,0.0333333333333333,0.0,,0.0,4.86,0.0,7.58,0.0,12.44,33.36206202402498,1,,0,,,recovery_unobserved,Heat-linked,25.695484005339758,High baseline HC,,,,5,3,2,5,H_to_H,0,0,0,1.6094379124341003,16.0,-21.41244290017324,6.477,27.737981859233997,1.53125,9.166666666666742,-2.683774976851854,-0.4035833333333334,-0.2345,
St_Crispin_Reef,-16.10346388888889,Central,1999,1999,,2000,2000,2004.0,,,Isolated Storm,Isolated_Storm,Isolated_Storm,Isolated_Storm,Storm,,Isolated Storm,,1995,1997,3,22.59829290707296,,0.9303895419159902,20.499286146615937,,2.2112061658497533,24.538492870567445,,0.6038372859351939,0.0928834212871036,1.0098016809878771,0.1787394623373207,0.0,0.0,37.76287191582057,19.857384,0.49,0.0,0.0,19.857384,0.49,2.099006760457023,0,4.039206723951509,1,,,non_impact,Storm-linked,25.695484005339758,Low baseline HC,,,,4,2,2,5,Isolated_Storm,0,0,0,0.0,,-1.5550589001732398,-5.472999999999999,-4.913553280995529,,-11.833333333333258,3.2447055787037016,-0.4369166666666667,-0.2345,-4.905840652267585
St_Crispin_Reef,-16.10346388888889,Central,2014,2014,2016.0,2018,2018,2022.0,2.0,2.0,S -> H,S_to_H,S_to_H,S_to_H,Storm,Heatwave,Isolated Storm,Isolated Heatwave (Moderate),2009,2012,4,25.656656670150973,11.60891002531495,0.7826299062046879,12.848689308633146,15.750822886854367,2.5840437763715447,34.84661438936501,25.264624497159605,1.0023841579715704,0.4992064058143106,5.499481270182965,0.8573964006122555,0.0,0.01,75.48650765072973,19.993910025930884,0.0,0.0,5.82,19.993910025930884,5.82,12.807967361517827,1,21.99792508073186,1,1.717518827134563,1.0,recovered,Storm-linked,25.695484005339758,Low baseline HC,0.3567874031676843,0.0,0.8195258288296647,5,2,2,5,S_to_H,1,0,0,1.0986122886681098,4.0,-1.4185328742423557,-0.1429999999999989,-1.8551895179175162,-0.46875,3.1666666666667425,3.2447055787037016,-0.4369166666666667,-0.22449999999999998,32.81779508264158
Tern_Island,-20.91027777777777,South,2015,2015,2017.0,2018,2018,2022.0,2.0,2.0,S -> H,S_to_H,S_to_H,S_to_H,Storm,Heatwave,Isolated Storm,Isolated Heatwave (Moderate),2010,2012,2,17.471570750950494,6.656480405133558,0.1558417645012668,14.538912014551231,7.881851759394379,0.3702768161090958,36.15177990537944,,,0.1678531815028548,5.403216972707053,1.2370306138417704,0.0,0.0,,38.59638811474957,2.35,0.0,4.01,38.59638811474957,6.359999999999999,2.9326587363992633,0,21.612867890828213,1,,,non_impact,Storm-linked,25.695484005339758,Low baseline HC,0.18408697685278236,0.0,,5,3,2,5,S_to_H,1,0,0,1.0986122886681098,4.0,17.183945214576333,0.39700000000000024,-10.040275437117995,-0.46875,4.1666666666667425,-1.562108310185181,-0.4369166666666667,-0.2345,
Thetford_Reef,-16.80611111111111,Central,2006,2006,2010.0,2012,2012,2016.0,4.0,4.0,S -> S,S_to_S,S_to_S,S_to_S,Storm,Storm,Isolated Storm,Isolated Storm,2002,2004,3,5.051415711858656,,2.926574643301746,19.036148378178712,14.048714075212738,1.7082610783356746,30.239679241872828,30.910540615174853,2.559209453138504,-1.0,2.800882715923529,2.217899199504173,0.0,0.0,56.92055523835906,24.53324895423199,0.77,18.51984,1.24,43.05308895423199,2.01,-13.984732666320056,0,11.203530863694116,1,,,non_impact,Storm-linked,25.695484005339758,Low baseline HC,,,,4,2,2,5,S_to_S,0,0,0,1.6094379124341003,16.0,21.64064605405875,-3.9529999999999994,-22.460430476209833,1.53125,-4.8333333333332575,2.54205835648148,-0.4369166666666667,-0.2345,14.251842670270904
Thetford_Reef,-16.80611111111111,Central,2017,2017,2020.0,2020,2020,2024.0,3.0,3.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Severe),Isolated Heatwave (Moderate),2012,2015,4,22.68636737517804,19.601104843039863,1.888111604970431,15.86055546239318,8.590222015063938,1.730117767364741,22.09710952033732,23.23650121776466,3.593804821324402,0.3008772537225692,1.559138514486035,0.2749031590120406,0.0466666666666666,0.0,48.08302494322127,0.0,10.88,0.0,6.23,0.0,17.11,6.825811912784861,1,6.23655405794414,1,0.9136721224713165,1.0,recovered,Heat-linked,25.695484005339758,Low baseline HC,-0.5617480706392818,0.5617480706392818,0.7472170227129545,5,2,2,5,H_to_H,0,0,0,1.3862943611198906,9.0,-21.41244290017324,11.147,-4.825478812890449,0.53125,6.1666666666667425,2.54205835648148,-0.3902500000000001,-0.2345,5.414312375133115
Turner_Cay,-21.71815277777777,South,2009,2009,,2011,2011,2015.0,,,Isolated Storm,Isolated_Storm,Isolated_Storm,Isolated_Storm,Storm,,Isolated Storm,,2004,2007,4,12.763918653078935,19.713216714605657,1.5596591635511234,19.65123161120048,9.646617971536363,0.913777050548356,38.421467712558886,47.34209899053661,1.7212547410587828,-0.5395923575915436,4.692559025339602,1.470570019406275,0.0,0.0,45.03060364180849,42.338412,1.21,0.0,0.0,42.338412,1.21,-6.887312958121544,0,18.770236101358407,1,,,non_impact,Storm-linked,25.695484005339758,Low baseline HC,-0.5106522638495057,0.5106522638495057,1.9121933048639093,5,2,2,5,Isolated_Storm,0,0,0,0.0,,20.92596909982676,-4.752999999999999,-14.747927534989554,,-1.8333333333332575,-2.36998331018518,-0.4369166666666667,-0.2345,2.3618910737203365
Turner_Cay,-21.71815277777777,South,2020,2020,2024.0,2025,2025,,4.0,4.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Severe),2015,2017,2,40.52889458393591,45.208238563246255,1.252510519283168,13.084555999175969,16.693612197029772,2.1242260263439565,,,,0.6771548759594794,,,1.4766666666666666,0.0,,0.0,6.0,0.0,9.27,0.0,15.27,27.44433858475994,1,,0,,,recovery_unobserved,Heat-linked,25.695484005339758,High baseline HC,-0.6307396012858268,0.6307396012858268,,5,3,2,5,H_to_H,0,0,0,1.6094379124341003,16.0,-21.41244290017324,9.307,13.01704839586742,1.53125,9.166666666666742,-2.36998331018518,1.03975,-0.2345,
Wade_Reef,-21.98778611111112,South,2020,2020,2021.0,2022,2022,2026.0,1.0,1.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Severe),2016,2018,2,24.879053642410938,24.18700187218367,0.9478893503234256,6.984299339923174,17.20740852275006,3.652451772939349,18.8237685019782,,,0.7192698950567337,2.9598672905137566,0.4758810094718581,0.26,0.1,52.047824694530384,0.0,6.41,0.0,12.45,0.0,18.86,17.894754302487762,1,11.839469162055027,1,0.6616167487926382,1.0,recovered,Heat-linked,25.695484005339758,Low baseline HC,-0.2885679418357556,0.2885679418357556,,4,2,2,5,H_to_H,0,0,0,0.6931471805599453,1.0,-21.41244290017324,12.897,-2.6327925456575514,-1.46875,9.166666666666742,-2.6396166435185293,-0.17691666666666667,-0.13449999999999998,9.37911212644223
Wreck_Island,-23.33258333333333,South,2020,2020,2024.0,2026,2026,,4.0,4.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Severe),2015,2017,2,55.746380875514745,36.288530391934046,4.035229813838718,14.374392023162123,,,,,,0.742146632706775,,,0.0,0.0,,0.0,6.48,0.0,11.64,0.0,18.12,41.37198885235262,1,,0,,,recovery_unobserved,Heat-linked,25.695484005339758,High baseline HC,,,,5,3,2,5,H_to_H,0,0,0,1.6094379124341003,16.0,-21.41244290017324,12.157000000000002,28.234534687446256,1.53125,9.166666666666742,-3.9844138657407377,-0.4369166666666667,-0.2345,
Yonge_Reef,-14.595263888888889,North-Central,2014,2014,2015.0,2017,2017,2021.0,1.0,1.0,S -> S,S_to_S,S_to_S,S_to_S,Storm,Storm,Isolated Storm,Isolated Storm,2009,2011,2,37.42305695149513,23.51383625349463,1.8767672726069449,7.237340921996596,12.424416097692898,5.172566759946124,20.958403647046804,15.170672757201428,5.101218301497849,0.8066074363893607,3.430265681262552,0.3666472982908475,0.0,0.0,,41.000868,0.29,29.117304,1.37,70.118172,1.66,30.18571602949853,1,13.721062725050208,1,0.4545548202878974,0.0,failed,Storm-linked,25.695484005339758,High baseline HC,-0.47161254489699106,0.47161254489699106,0.11679322037893247,5,3,2,5,S_to_S,0,0,0,0.6931471805599453,1.0,48.70572909982676,-4.302999999999999,9.911210763426638,-1.46875,3.1666666666667425,4.752905578703702,-0.4369166666666667,-0.2345,
